Time,CameraA Max
20221221_140640,704
20221221_140640,675
20221221_140640,726
20221221_140640,683
20221221_140640,693
20221221_140640,692
20221221_140640,713
20221221_140640,695
20221221_140640,685
20221221_140640,687
20221221_140640,737
20221221_140641,704
20221221_140641,695
20221221_140641,710
20221221_140641,714
20221221_140641,706
20221221_140641,713
20221221_140641,724
20221221_140641,682
20221221_140641,705
20221221_140641,688
20221221_140641,700
20221221_140641,720
20221221_140641,682
20221221_140641,695
20221221_140641,695
20221221_140641,705
20221221_140641,699
20221221_140642,680
20221221_140642,716
20221221_140642,689
20221221_140642,697
20221221_140642,721
20221221_140642,708
20221221_140642,717
20221221_140642,713
20221221_140642,719
20221221_140642,710
20221221_140642,699
20221221_140642,685
20221221_140642,706
20221221_140642,702
20221221_140642,688
20221221_140642,707
20221221_140642,696
20221221_140642,703
20221221_140643,697
20221221_140643,683
20221221_140643,700
20221221_140643,709
20221221_140643,710
20221221_140643,685
20221221_140643,714
20221221_140643,695
20221221_140643,709
20221221_140643,686
20221221_140643,709
20221221_140643,688
20221221_140643,708
20221221_140643,676
20221221_140643,701
20221221_140643,738
20221221_140643,733
20221221_140643,695
20221221_140644,686
20221221_140644,712
20221221_140644,703
20221221_140644,702
20221221_140644,692
20221221_140644,733
20221221_140644,714
20221221_140644,709
20221221_140644,675
20221221_140644,682
20221221_140644,719
20221221_140644,695
20221221_140644,716
20221221_140644,714
20221221_140644,695
20221221_140644,732
20221221_140644,733
20221221_140644,709
20221221_140645,733
20221221_140645,726
20221221_140645,729
20221221_140645,696
20221221_140645,707
20221221_140645,700
20221221_140645,709
20221221_140645,717
20221221_140645,718
20221221_140645,717
20221221_140645,729
20221221_140645,720
20221221_140645,724
20221221_140645,727
20221221_140645,735
20221221_140645,720
20221221_140645,708
20221221_140646,707
20221221_140646,717
20221221_140646,732
20221221_140646,721
20221221_140646,716
20221221_140646,734
20221221_140646,703
20221221_140646,714
20221221_140646,714
20221221_140646,730
20221221_140646,729
20221221_140646,718
20221221_140646,720
20221221_140646,702
20221221_140646,709
20221221_140646,718
20221221_140646,722
20221221_140646,703
20221221_140647,700
20221221_140647,732
20221221_140647,726
20221221_140647,726
20221221_140647,733
20221221_140647,741
20221221_140647,700
20221221_140647,724
20221221_140647,713
20221221_140647,730
20221221_140647,727
20221221_140647,748
20221221_140647,739
20221221_140647,718
20221221_140647,727
20221221_140647,715
20221221_140647,730
20221221_140647,722
20221221_140648,710
20221221_140648,725
20221221_140648,744
20221221_140648,696
20221221_140648,727
20221221_140648,738
20221221_140648,717
20221221_140648,709
20221221_140648,730
20221221_140648,692
20221221_140648,745
20221221_140648,740
20221221_140648,746
20221221_140648,729
20221221_140648,740
20221221_140648,697
20221221_140648,728
20221221_140648,722
20221221_140649,718
20221221_140649,739
