Time,CameraA Max
20221219_175745,7
20221219_175745,8
20221219_175745,6
20221219_175745,5
20221219_175745,4
20221219_175745,7
20221219_175745,6
20221219_175745,4
20221219_175745,6
20221219_175745,6
20221219_175745,6
20221219_175745,5
20221219_175745,4
20221219_175745,8
20221219_175745,4
20221219_175745,3
20221219_175745,7
20221219_175745,9
20221219_175745,8
20221219_175746,7
20221219_175746,6
20221219_175746,7
20221219_175746,6
20221219_175746,7
20221219_175746,7
20221219_175746,7
20221219_175746,7
20221219_175746,7
20221219_175746,4
20221219_175746,9
20221219_175746,5
20221219_175746,9
20221219_175746,5
20221219_175746,5
20221219_175746,12
20221219_175746,7
20221219_175746,9
20221219_175747,8
20221219_175747,8
20221219_175747,5
20221219_175747,7
20221219_175747,8
20221219_175747,8
20221219_175747,7
20221219_175747,6
20221219_175747,8
20221219_175747,8
20221219_175747,6
20221219_175747,7
20221219_175747,7
20221219_175747,7
20221219_175747,6
20221219_175747,5
20221219_175747,5
20221219_175748,8
20221219_175748,6
20221219_175748,6
20221219_175748,9
20221219_175748,8
20221219_175748,6
20221219_175748,6
20221219_175748,9
20221219_175748,7
20221219_175748,6
20221219_175748,6
20221219_175748,4
20221219_175748,7
20221219_175748,8
20221219_175748,8
20221219_175748,9
20221219_175748,7
20221219_175748,4
20221219_175749,8
20221219_175749,8
20221219_175749,5
20221219_175749,6
20221219_175749,8
20221219_175749,5
20221219_175749,7
20221219_175749,7
20221219_175749,6
20221219_175749,7
20221219_175749,4
20221219_175749,6
20221219_175749,9
20221219_175749,7
20221219_175749,3
20221219_175749,9
20221219_175749,5
20221219_175749,7
20221219_175750,5
20221219_175750,7
20221219_175750,7
20221219_175750,5
20221219_175750,6
20221219_175750,7
20221219_175750,7
20221219_175750,8
20221219_175750,7
20221219_175750,7
20221219_175750,8
20221219_175750,9
20221219_175750,7
20221219_175750,5
20221219_175750,6
20221219_175750,7
20221219_175750,6
20221219_175750,5
20221219_175751,11
20221219_175751,6
20221219_175751,6
20221219_175751,8
20221219_175751,6
20221219_175751,6
20221219_175751,8
20221219_175751,7
20221219_175751,7
20221219_175751,5
20221219_175751,5
20221219_175751,8
20221219_175751,7
20221219_175751,5
20221219_175751,7
20221219_175751,5
20221219_175751,7
20221219_175752,5
20221219_175752,5
20221219_175752,8
20221219_175752,8
20221219_175752,5
20221219_175752,7
20221219_175752,8
20221219_175752,9
20221219_175752,6
20221219_175752,7
20221219_175752,9
20221219_175752,6
20221219_175752,6
20221219_175752,7
20221219_175752,7
20221219_175752,7
20221219_175752,7
20221219_175752,7
20221219_175753,7
20221219_175753,8
20221219_175753,7
20221219_175753,8
20221219_175753,6
20221219_175753,6
20221219_175753,11
20221219_175753,9
20221219_175753,8
20221219_175753,5
20221219_175753,8
20221219_175753,6
20221219_175753,3
20221219_175753,7
20221219_175753,6
20221219_175753,6
20221219_175753,4
20221219_175753,5
20221219_175754,6
20221219_175754,5
20221219_175754,9
20221219_175754,7
20221219_175754,9
20221219_175754,8
20221219_175754,7
20221219_175754,7
20221219_175754,7
20221219_175754,7
