Time,CameraA Max
20221219_114048,85
20221219_114048,86
20221219_114048,82
20221219_114048,78
20221219_114048,86
20221219_114048,74
20221219_114048,71
20221219_114048,82
20221219_114048,83
20221219_114048,80
20221219_114048,80
20221219_114048,82
20221219_114048,80
20221219_114048,88
20221219_114048,79
20221219_114049,77
20221219_114049,83
20221219_114049,85
20221219_114049,97
20221219_114049,99
20221219_114049,85
20221219_114049,88
20221219_114049,79
20221219_114049,78
20221219_114049,87
20221219_114049,86
20221219_114049,93
20221219_114049,91
20221219_114049,80
20221219_114049,87
20221219_114049,84
20221219_114049,76
20221219_114049,86
20221219_114050,86
20221219_114050,83
20221219_114050,85
20221219_114050,82
20221219_114050,82
20221219_114050,88
20221219_114050,87
20221219_114050,86
20221219_114050,77
20221219_114050,83
20221219_114050,82
20221219_114050,82
20221219_114050,88
20221219_114050,74
20221219_114050,88
20221219_114050,78
20221219_114050,74
20221219_114051,78
20221219_114051,80
20221219_114051,83
20221219_114051,89
20221219_114051,83
20221219_114051,80
20221219_114051,90
20221219_114051,79
20221219_114051,74
20221219_114051,91
20221219_114051,87
20221219_114051,84
20221219_114051,90
20221219_114051,80
20221219_114051,82
20221219_114051,94
20221219_114051,80
20221219_114051,82
20221219_114052,84
20221219_114052,86
20221219_114052,78
20221219_114052,84
20221219_114052,90
20221219_114052,87
20221219_114052,88
20221219_114052,76
20221219_114052,91
20221219_114052,86
20221219_114052,88
20221219_114052,89
20221219_114052,86
20221219_114052,85
20221219_114052,90
20221219_114052,86
20221219_114052,89
20221219_114052,79
20221219_114053,75
20221219_114053,79
20221219_114053,83
20221219_114053,90
20221219_114053,83
20221219_114053,79
20221219_114053,82
20221219_114053,90
20221219_114053,86
20221219_114053,89
20221219_114053,88
20221219_114053,92
20221219_114053,77
20221219_114053,84
20221219_114053,84
20221219_114053,88
20221219_114053,93
20221219_114053,84
20221219_114054,92
20221219_114054,85
20221219_114054,84
20221219_114054,86
20221219_114054,90
20221219_114054,77
20221219_114054,79
20221219_114054,86
20221219_114054,76
20221219_114054,89
20221219_114054,83
20221219_114054,90
20221219_114054,84
20221219_114054,86
20221219_114054,76
20221219_114054,79
20221219_114054,79
20221219_114054,94
20221219_114055,87
20221219_114055,93
20221219_114055,79
20221219_114055,85
20221219_114055,78
20221219_114055,91
20221219_114055,85
20221219_114055,73
20221219_114055,85
20221219_114055,85
20221219_114055,90
20221219_114055,85
20221219_114055,83
20221219_114055,90
20221219_114055,85
20221219_114055,87
20221219_114055,89
20221219_114056,88
20221219_114056,88
20221219_114056,95
20221219_114056,95
20221219_114056,93
20221219_114056,74
20221219_114056,87
20221219_114056,82
20221219_114056,90
20221219_114056,85
20221219_114056,95
20221219_114056,84
20221219_114056,83
20221219_114056,73
20221219_114056,78
20221219_114056,89
20221219_114056,84
20221219_114056,73
20221219_114057,79
20221219_114057,78
20221219_114057,91
20221219_114057,88
20221219_114057,79
20221219_114057,78
20221219_114057,95
20221219_114057,85
20221219_114057,83
20221219_114057,84
20221219_114057,87
20221219_114057,78
20221219_114057,82
20221219_114057,80
20221219_114057,79
20221219_114057,86
20221219_114057,89
20221219_114057,83
20221219_114058,91
20221219_114058,79
20221219_114058,87
20221219_114058,87
20221219_114058,86
20221219_114058,86
20221219_114058,86
20221219_114058,84
20221219_114058,85
20221219_114058,86
20221219_114058,80
20221219_114058,75
20221219_114058,80
20221219_114058,84
20221219_114058,78
20221219_114058,84
20221219_114058,85
20221219_114058,83
20221219_114059,89
20221219_114059,86
20221219_114059,82
20221219_114059,79
20221219_114059,86
20221219_114059,92
20221219_114059,83
20221219_114059,86
20221219_114059,93
20221219_114059,83
20221219_114059,90
20221219_114059,80
20221219_114059,87
20221219_114059,86
20221219_114059,84
20221219_114059,87
20221219_114059,82
20221219_114100,87
20221219_114100,87
20221219_114100,89
