Time,CameraA Max
20221220_175051,211
20221220_175051,221
20221220_175051,222
20221220_175051,220
20221220_175051,217
20221220_175051,208
20221220_175051,199
20221220_175051,214
20221220_175051,216
20221220_175051,215
20221220_175051,220
20221220_175051,205
20221220_175051,199
20221220_175051,210
20221220_175051,211
20221220_175051,216
20221220_175052,226
20221220_175052,216
20221220_175052,215
20221220_175052,193
20221220_175052,200
20221220_175052,221
20221220_175052,208
20221220_175052,225
20221220_175052,211
20221220_175052,224
20221220_175052,217
20221220_175052,212
20221220_175052,206
20221220_175052,201
20221220_175052,192
20221220_175052,208
20221220_175052,200
20221220_175052,219
20221220_175053,199
20221220_175053,221
20221220_175053,210
20221220_175053,208
20221220_175053,201
20221220_175053,206
20221220_175053,193
20221220_175053,219
20221220_175053,216
20221220_175053,216
20221220_175053,213
20221220_175053,229
20221220_175053,219
20221220_175053,211
20221220_175053,213
20221220_175053,209
20221220_175053,198
20221220_175054,206
20221220_175054,219
20221220_175054,220
20221220_175054,209
20221220_175054,207
20221220_175054,218
20221220_175054,211
20221220_175054,208
20221220_175054,205
20221220_175054,212
20221220_175054,216
20221220_175054,215
20221220_175054,217
20221220_175054,214
20221220_175054,225
20221220_175054,213
20221220_175054,199
20221220_175054,210
20221220_175055,216
20221220_175055,214
20221220_175055,216
20221220_175055,191
20221220_175055,207
20221220_175055,216
20221220_175055,211
20221220_175055,213
20221220_175055,217
20221220_175055,207
20221220_175055,209
20221220_175055,212
20221220_175055,210
20221220_175055,232
20221220_175055,225
20221220_175055,219
20221220_175055,215
20221220_175055,209
20221220_175056,221
20221220_175056,219
20221220_175056,211
20221220_175056,199
20221220_175056,216
20221220_175056,200
20221220_175056,193
20221220_175056,207
20221220_175056,216
20221220_175056,194
20221220_175056,215
20221220_175056,206
20221220_175056,209
20221220_175056,212
20221220_175056,213
20221220_175056,218
20221220_175056,216
20221220_175056,209
20221220_175057,210
20221220_175057,200
20221220_175057,221
20221220_175057,216
20221220_175057,234
20221220_175057,218
20221220_175057,201
20221220_175057,204
20221220_175057,200
20221220_175057,207
20221220_175057,214
20221220_175057,201
20221220_175057,214
20221220_175057,194
20221220_175057,213
20221220_175057,204
20221220_175057,214
20221220_175057,215
20221220_175058,209
20221220_175058,206
20221220_175058,215
20221220_175058,207
20221220_175058,237
20221220_175058,217
20221220_175058,209
20221220_175058,210
20221220_175058,207
20221220_175058,221
20221220_175058,208
20221220_175058,207
20221220_175058,215
20221220_175058,197
20221220_175058,198
20221220_175058,204
20221220_175058,216
20221220_175059,209
20221220_175059,195
20221220_175059,215
20221220_175059,202
20221220_175059,210
20221220_175059,213
20221220_175059,202
20221220_175059,211
20221220_175059,199
20221220_175059,195
20221220_175059,210
20221220_175059,208
20221220_175059,209
20221220_175059,212
20221220_175059,209
20221220_175059,204
20221220_175059,207
20221220_175059,209
20221220_175100,202
20221220_175100,219
20221220_175100,211
20221220_175100,222
20221220_175100,191
20221220_175100,209
20221220_175100,197
20221220_175100,219
20221220_175100,213
20221220_175100,215
20221220_175100,227
20221220_175100,213
20221220_175100,206
20221220_175100,218
20221220_175100,208
20221220_175100,216
