Time,CameraA Max
20221219_111653,2
20221219_111653,1
20221219_111653,2
20221219_111653,1
20221219_111653,0
20221219_111653,0
20221219_111653,1
20221219_111653,0
20221219_111653,0
20221219_111653,1
20221219_111653,0
20221219_111653,0
20221219_111653,0
20221219_111653,0
20221219_111653,0
20221219_111653,1
20221219_111653,2
20221219_111654,1
20221219_111654,2
20221219_111654,1
20221219_111654,1
20221219_111654,1
20221219_111654,0
20221219_111654,1
20221219_111654,1
20221219_111654,1
20221219_111654,0
20221219_111654,1
20221219_111654,0
20221219_111654,1
20221219_111654,2
20221219_111654,1
20221219_111654,0
20221219_111654,1
20221219_111654,0
20221219_111655,1
20221219_111655,1
20221219_111655,0
20221219_111655,1
20221219_111655,1
20221219_111655,1
20221219_111655,2
20221219_111655,1
20221219_111655,2
20221219_111655,1
20221219_111655,2
20221219_111655,2
20221219_111655,1
20221219_111655,0
20221219_111655,2
20221219_111655,0
20221219_111655,2
20221219_111655,1
20221219_111656,2
20221219_111656,0
20221219_111656,1
20221219_111656,1
20221219_111656,0
20221219_111656,0
20221219_111656,1
20221219_111656,0
20221219_111656,3
20221219_111656,0
20221219_111656,0
20221219_111656,1
20221219_111656,0
20221219_111656,0
20221219_111656,0
20221219_111656,1
20221219_111656,0
20221219_111657,1
20221219_111657,1
20221219_111657,0
20221219_111657,0
20221219_111657,1
20221219_111657,1
20221219_111657,1
20221219_111657,1
20221219_111657,3
20221219_111657,1
20221219_111657,0
20221219_111657,0
20221219_111657,0
20221219_111657,0
20221219_111657,2
20221219_111657,2
20221219_111657,0
20221219_111657,0
20221219_111658,1
20221219_111658,0
20221219_111658,1
20221219_111658,1
20221219_111658,1
20221219_111658,2
20221219_111658,1
20221219_111658,0
20221219_111658,0
20221219_111658,1
20221219_111658,1
20221219_111658,3
20221219_111658,0
20221219_111658,0
20221219_111658,0
20221219_111658,1
20221219_111658,0
20221219_111658,1
20221219_111659,1
20221219_111659,0
20221219_111659,1
20221219_111659,0
20221219_111659,1
20221219_111659,2
20221219_111659,2
20221219_111659,0
20221219_111659,2
20221219_111659,1
20221219_111659,0
20221219_111659,0
20221219_111659,2
20221219_111659,1
20221219_111659,1
20221219_111659,1
20221219_111659,1
20221219_111659,0
20221219_111700,0
20221219_111700,2
20221219_111700,2
20221219_111700,1
20221219_111700,0
20221219_111700,1
20221219_111700,1
20221219_111700,1
20221219_111700,0
20221219_111700,1
20221219_111700,1
20221219_111700,4
20221219_111700,1
20221219_111700,1
20221219_111700,2
20221219_111700,1
20221219_111700,1
20221219_111701,1
20221219_111701,2
20221219_111701,1
20221219_111701,0
20221219_111701,1
20221219_111701,2
20221219_111701,1
20221219_111701,2
20221219_111701,2
20221219_111701,0
20221219_111701,2
20221219_111701,1
20221219_111701,0
20221219_111701,0
20221219_111701,2
20221219_111701,0
20221219_111701,0
20221219_111701,1
20221219_111702,0
20221219_111702,1
20221219_111702,2
20221219_111702,1
20221219_111702,1
20221219_111702,0
20221219_111702,0
20221219_111702,1
20221219_111702,2
20221219_111702,2
20221219_111702,0
20221219_111702,0
20221219_111702,2
20221219_111702,2
20221219_111702,1
20221219_111702,3
20221219_111702,3
20221219_111702,1
20221219_111703,1
20221219_111703,2
20221219_111703,1
20221219_111703,1
20221219_111703,1
20221219_111703,0
20221219_111703,3
20221219_111703,0
20221219_111703,0
20221219_111703,0
20221219_111703,1
20221219_111703,1
20221219_111703,1
20221219_111703,1
20221219_111703,1
20221219_111703,1
20221219_111703,0
20221219_111703,0
20221219_111704,0
20221219_111704,1
20221219_111704,1
20221219_111704,0
20221219_111704,1
20221219_111704,0
20221219_111704,1
20221219_111704,1
20221219_111704,1
20221219_111704,0
20221219_111704,0
20221219_111704,0
20221219_111704,1
20221219_111704,1
20221219_111704,1
20221219_111704,1
20221219_111704,0
20221219_111704,1
20221219_111705,1
20221219_111705,0
20221219_111705,0
20221219_111705,0
20221219_111705,0
20221219_111705,1
20221219_111705,1
20221219_111705,0
20221219_111705,1
20221219_111705,0
20221219_111705,0
20221219_111705,0
20221219_111705,0
20221219_111705,1
20221219_111705,1
20221219_111705,1
20221219_111705,2
20221219_111706,1
20221219_111706,1
20221219_111706,0
20221219_111706,1
20221219_111706,2
20221219_111706,0
20221219_111706,1
20221219_111706,1
20221219_111706,1
20221219_111706,1
20221219_111706,1
20221219_111706,2
20221219_111706,2
20221219_111706,1
20221219_111706,0
20221219_111706,0
20221219_111706,3
20221219_111706,0
20221219_111707,0
20221219_111707,1
20221219_111707,0
20221219_111707,0
20221219_111707,2
