Time,CameraA Max
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131201,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131202,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131203,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131204,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131205,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131206,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131207,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
20221219_131208,4095
