Time,CameraA Max
20221219_115117,350
20221219_115117,338
20221219_115117,350
20221219_115117,342
20221219_115117,323
20221219_115118,346
20221219_115118,331
20221219_115118,337
20221219_115118,349
20221219_115118,347
20221219_115118,349
20221219_115118,361
20221219_115118,363
20221219_115118,326
20221219_115118,346
20221219_115118,358
20221219_115118,338
20221219_115118,338
20221219_115118,333
20221219_115118,340
20221219_115118,332
20221219_115118,336
20221219_115118,355
20221219_115119,333
20221219_115119,335
20221219_115119,338
20221219_115119,329
20221219_115119,336
20221219_115119,334
20221219_115119,341
20221219_115119,344
20221219_115119,352
20221219_115119,336
20221219_115119,330
20221219_115119,330
20221219_115119,318
20221219_115119,342
20221219_115119,341
20221219_115119,337
20221219_115119,346
20221219_115119,336
20221219_115120,346
20221219_115120,336
20221219_115120,338
20221219_115120,338
20221219_115120,353
20221219_115120,323
20221219_115120,348
20221219_115120,346
20221219_115120,346
20221219_115120,343
20221219_115120,361
20221219_115120,366
20221219_115120,349
20221219_115120,347
20221219_115120,352
20221219_115120,338
20221219_115120,335
20221219_115120,338
20221219_115121,347
20221219_115121,330
20221219_115121,355
20221219_115121,337
20221219_115121,338
20221219_115121,330
20221219_115121,351
20221219_115121,331
20221219_115121,330
20221219_115121,356
20221219_115121,331
20221219_115121,342
20221219_115121,353
20221219_115121,332
20221219_115121,356
20221219_115121,341
20221219_115121,340
20221219_115122,332
20221219_115122,341
20221219_115122,350
20221219_115122,349
20221219_115122,343
20221219_115122,341
20221219_115122,338
20221219_115122,358
20221219_115122,339
20221219_115122,354
20221219_115122,342
20221219_115122,347
20221219_115122,344
20221219_115122,349
20221219_115122,348
20221219_115122,337
20221219_115122,335
20221219_115122,323
20221219_115123,323
20221219_115123,342
20221219_115123,324
20221219_115123,352
20221219_115123,331
20221219_115123,347
20221219_115123,332
20221219_115123,335
20221219_115123,327
20221219_115123,332
20221219_115123,352
20221219_115123,350
20221219_115123,337
20221219_115123,347
20221219_115123,354
20221219_115123,331
20221219_115123,333
20221219_115123,335
20221219_115124,323
20221219_115124,348
20221219_115124,344
20221219_115124,343
20221219_115124,335
20221219_115124,333
20221219_115124,358
