Time,CameraA Max
20221220_174700,280
20221220_174700,279
20221220_174700,288
20221220_174700,286
20221220_174700,292
20221220_174700,287
20221220_174700,281
20221220_174700,290
20221220_174700,276
20221220_174700,285
20221220_174700,301
20221220_174700,305
20221220_174700,279
20221220_174700,282
20221220_174701,272
20221220_174701,286
20221220_174701,285
20221220_174701,293
20221220_174701,285
20221220_174701,278
20221220_174701,292
20221220_174701,281
20221220_174701,295
20221220_174701,286
20221220_174701,273
20221220_174701,302
20221220_174701,297
20221220_174701,281
20221220_174701,289
20221220_174701,294
20221220_174701,301
20221220_174702,279
20221220_174702,292
20221220_174702,287
20221220_174702,281
20221220_174702,301
20221220_174702,283
20221220_174702,274
20221220_174702,300
20221220_174702,297
20221220_174702,274
20221220_174702,294
20221220_174702,283
20221220_174702,294
20221220_174702,286
20221220_174702,282
20221220_174702,283
20221220_174702,290
20221220_174702,289
20221220_174703,278
20221220_174703,289
20221220_174703,287
20221220_174703,303
20221220_174703,302
20221220_174703,299
20221220_174703,297
20221220_174703,286
20221220_174703,312
20221220_174703,296
20221220_174703,293
20221220_174703,281
20221220_174703,291
20221220_174703,290
20221220_174703,277
20221220_174703,290
20221220_174703,271
20221220_174703,291
20221220_174704,291
20221220_174704,287
20221220_174704,286
20221220_174704,291
20221220_174704,292
20221220_174704,297
20221220_174704,306
20221220_174704,278
20221220_174704,289
20221220_174704,298
20221220_174704,310
20221220_174704,286
20221220_174704,288
20221220_174704,288
20221220_174704,290
20221220_174704,271
20221220_174704,299
20221220_174704,289
20221220_174705,306
20221220_174705,288
20221220_174705,277
20221220_174705,283
20221220_174705,287
20221220_174705,275
20221220_174705,289
20221220_174705,300
20221220_174705,283
20221220_174705,296
20221220_174705,295
20221220_174705,291
20221220_174705,305
20221220_174705,302
20221220_174705,274
20221220_174705,294
20221220_174705,314
20221220_174706,293
20221220_174706,297
20221220_174706,285
20221220_174706,280
20221220_174706,296
20221220_174706,288
20221220_174706,303
20221220_174706,285
20221220_174706,286
20221220_174706,279
20221220_174706,278
20221220_174706,291
20221220_174706,274
20221220_174706,303
20221220_174706,292
20221220_174706,309
20221220_174706,277
20221220_174706,290
20221220_174707,298
20221220_174707,290
20221220_174707,291
20221220_174707,306
20221220_174707,295
20221220_174707,283
20221220_174707,272
20221220_174707,269
20221220_174707,290
20221220_174707,290
20221220_174707,290
20221220_174707,300
20221220_174707,290
20221220_174707,288
20221220_174707,295
20221220_174707,277
20221220_174707,292
20221220_174707,300
20221220_174708,295
20221220_174708,301
20221220_174708,285
20221220_174708,301
20221220_174708,301
20221220_174708,300
20221220_174708,293
20221220_174708,285
20221220_174708,277
20221220_174708,291
20221220_174708,283
20221220_174708,288
20221220_174708,283
20221220_174708,291
20221220_174708,296
20221220_174708,291
20221220_174708,298
20221220_174708,291
20221220_174709,297
