Time,CameraA Max
20221220_183804,122
20221220_183804,112
20221220_183804,109
20221220_183804,116
20221220_183804,126
20221220_183804,119
20221220_183804,122
20221220_183804,117
20221220_183804,107
20221220_183804,114
20221220_183804,100
20221220_183804,104
20221220_183804,111
20221220_183805,117
20221220_183805,122
20221220_183805,110
20221220_183805,115
20221220_183805,110
20221220_183805,112
20221220_183805,110
20221220_183805,118
20221220_183805,114
20221220_183805,112
20221220_183805,120
20221220_183805,120
20221220_183805,113
20221220_183805,108
20221220_183805,110
20221220_183805,105
20221220_183805,119
20221220_183806,114
20221220_183806,108
20221220_183806,114
20221220_183806,107
20221220_183806,98
20221220_183806,106
20221220_183806,109
20221220_183806,110
20221220_183806,115
20221220_183806,113
20221220_183806,117
20221220_183806,117
20221220_183806,115
20221220_183806,110
20221220_183806,117
20221220_183806,111
20221220_183806,116
20221220_183806,113
20221220_183807,119
20221220_183807,111
20221220_183807,116
20221220_183807,111
20221220_183807,115
20221220_183807,114
20221220_183807,123
20221220_183807,113
20221220_183807,112
20221220_183807,114
20221220_183807,115
20221220_183807,115
20221220_183807,112
20221220_183807,122
20221220_183807,114
20221220_183807,116
20221220_183807,120
20221220_183807,114
20221220_183808,102
20221220_183808,114
20221220_183808,120
20221220_183808,113
20221220_183808,114
20221220_183808,113
20221220_183808,105
20221220_183808,114
20221220_183808,115
20221220_183808,116
20221220_183808,120
20221220_183808,120
20221220_183808,116
20221220_183808,105
20221220_183808,116
20221220_183808,112
20221220_183808,109
20221220_183808,112
20221220_183809,114
20221220_183809,117
20221220_183809,122
20221220_183809,112
20221220_183809,120
20221220_183809,118
20221220_183809,110
20221220_183809,117
20221220_183809,115
20221220_183809,117
20221220_183809,124
20221220_183809,117
20221220_183809,114
20221220_183809,115
20221220_183809,120
20221220_183809,116
20221220_183809,116
20221220_183810,110
20221220_183810,118
20221220_183810,116
20221220_183810,129
20221220_183810,116
20221220_183810,116
20221220_183810,123
20221220_183810,115
20221220_183810,97
20221220_183810,107
20221220_183810,107
20221220_183810,106
20221220_183810,112
20221220_183810,125
20221220_183810,119
20221220_183810,113
20221220_183810,113
20221220_183810,116
20221220_183811,108
20221220_183811,113
