Time,CameraA Max
20221221_140829,580
20221221_140829,582
20221221_140829,612
20221221_140829,597
20221221_140829,596
20221221_140829,615
20221221_140829,606
20221221_140829,608
20221221_140829,581
20221221_140830,615
20221221_140830,606
20221221_140830,605
20221221_140830,595
20221221_140830,602
20221221_140830,616
20221221_140830,601
20221221_140830,619
20221221_140830,628
20221221_140830,611
20221221_140830,616
20221221_140830,613
20221221_140830,594
20221221_140830,595
20221221_140830,623
20221221_140830,617
20221221_140830,588
20221221_140831,586
20221221_140831,594
20221221_140831,619
20221221_140831,575
20221221_140831,596
20221221_140831,585
20221221_140831,594
20221221_140831,604
20221221_140831,592
20221221_140831,586
20221221_140831,596
20221221_140831,585
20221221_140831,590
20221221_140831,619
20221221_140831,593
20221221_140831,587
20221221_140831,610
20221221_140831,581
20221221_140832,583
20221221_140832,585
20221221_140832,590
20221221_140832,611
20221221_140832,596
20221221_140832,591
20221221_140832,596
20221221_140832,580
20221221_140832,614
20221221_140832,632
20221221_140832,614
20221221_140832,592
20221221_140832,581
20221221_140832,591
20221221_140832,607
20221221_140832,593
20221221_140832,603
20221221_140832,618
20221221_140833,594
20221221_140833,567
20221221_140833,604
20221221_140833,594
20221221_140833,632
20221221_140833,612
20221221_140833,619
20221221_140833,590
20221221_140833,626
20221221_140833,602
20221221_140833,572
20221221_140833,583
20221221_140833,616
20221221_140833,582
20221221_140833,600
20221221_140833,611
20221221_140833,572
20221221_140833,605
20221221_140834,612
20221221_140834,618
20221221_140834,624
20221221_140834,606
20221221_140834,620
20221221_140834,592
20221221_140834,621
20221221_140834,590
20221221_140834,598
20221221_140834,599
20221221_140834,591
20221221_140834,582
20221221_140834,582
20221221_140834,598
20221221_140834,595
20221221_140834,595
20221221_140834,613
20221221_140835,578
20221221_140835,584
20221221_140835,598
20221221_140835,615
20221221_140835,602
20221221_140835,611
20221221_140835,607
20221221_140835,623
20221221_140835,583
20221221_140835,599
20221221_140835,600
20221221_140835,614
20221221_140835,596
20221221_140835,621
20221221_140835,575
20221221_140835,582
20221221_140835,600
20221221_140835,600
20221221_140836,586
20221221_140836,591
20221221_140836,570
20221221_140836,612
20221221_140836,599
20221221_140836,611
20221221_140836,590
20221221_140836,604
20221221_140836,560
20221221_140836,586
20221221_140836,594
20221221_140836,613
20221221_140836,613
20221221_140836,585
20221221_140836,576
20221221_140836,580
20221221_140836,574
20221221_140836,559
20221221_140837,591
20221221_140837,596
20221221_140837,610
20221221_140837,585
20221221_140837,569
20221221_140837,595
