Time,CameraA Max
20221216_170626,1891
20221216_170627,1912
20221216_170627,1921
20221216_170627,1908
20221216_170627,1940
20221216_170627,1963
20221216_170627,1946
20221216_170628,1917
20221216_170628,1948
20221216_170628,1973
20221216_170628,1881
20221216_170628,1954
20221216_170628,1951
20221216_170629,1939
20221216_170629,1939
20221216_170629,1954
20221216_170629,1937
20221216_170629,1918
20221216_170629,1924
20221216_170630,1937
20221216_170630,1923
20221216_170630,1897
20221216_170630,1900
20221216_170630,1948
20221216_170630,1958
20221216_170630,1922
20221216_170631,1936
20221216_170631,1928
20221216_170631,1913
20221216_170631,1929
20221216_170631,1940
20221216_170631,1934
20221216_170632,1916
20221216_170632,1927
20221216_170632,1937
20221216_170632,1929
20221216_170632,1990
20221216_170632,1962
20221216_170633,1925
