Time,CameraA Max
20221221_133136,350
20221221_133136,371
20221221_133137,363
20221221_133137,367
20221221_133137,341
20221221_133137,356
20221221_133137,350
20221221_133137,359
20221221_133137,353
20221221_133137,344
20221221_133137,360
20221221_133137,337
20221221_133137,367
20221221_133137,349
20221221_133137,349
20221221_133137,363
20221221_133137,340
20221221_133137,341
20221221_133137,350
20221221_133137,348
20221221_133138,354
20221221_133138,358
20221221_133138,376
20221221_133138,378
20221221_133138,353
20221221_133138,350
20221221_133138,356
20221221_133138,357
20221221_133138,350
20221221_133138,341
20221221_133138,344
20221221_133138,374
20221221_133138,368
20221221_133138,343
20221221_133138,356
20221221_133138,353
20221221_133138,369
20221221_133138,353
20221221_133139,361
20221221_133139,348
20221221_133139,337
20221221_133139,318
20221221_133139,347
20221221_133139,350
20221221_133139,329
20221221_133139,330
20221221_133139,350
20221221_133139,346
20221221_133139,335
20221221_133139,356
20221221_133139,346
20221221_133139,357
20221221_133139,347
20221221_133139,326
20221221_133139,348
20221221_133139,361
20221221_133140,353
20221221_133140,336
20221221_133140,342
20221221_133140,356
20221221_133140,347
20221221_133140,364
20221221_133140,366
20221221_133140,355
20221221_133140,344
20221221_133140,360
20221221_133140,347
20221221_133140,364
20221221_133140,353
20221221_133140,349
20221221_133140,360
20221221_133140,354
20221221_133140,342
20221221_133140,338
20221221_133141,346
20221221_133141,343
20221221_133141,350
20221221_133141,351
20221221_133141,349
20221221_133141,363
20221221_133141,363
20221221_133141,353
20221221_133141,356
20221221_133141,359
20221221_133141,364
20221221_133141,343
20221221_133141,342
20221221_133141,339
20221221_133141,366
20221221_133141,338
20221221_133141,300
20221221_133142,307
20221221_133142,309
20221221_133142,334
20221221_133142,343
20221221_133142,348
20221221_133142,354
20221221_133142,340
20221221_133142,339
20221221_133142,354
20221221_133142,350
20221221_133142,362
20221221_133142,338
20221221_133142,367
20221221_133142,356
20221221_133142,326
20221221_133142,353
20221221_133142,337
20221221_133142,336
20221221_133143,358
20221221_133143,349
20221221_133143,338
20221221_133143,369
20221221_133143,360
20221221_133143,353
20221221_133143,371
20221221_133143,359
20221221_133143,364
20221221_133143,351
20221221_133143,349
20221221_133143,368
