Time,CameraA Max
20221220_181530,1143
20221220_181530,1127
20221220_181530,1112
20221220_181530,1125
20221220_181530,1114
20221220_181530,1175
20221220_181530,1155
20221220_181530,1162
20221220_181530,1139
20221220_181530,1163
20221220_181530,1147
20221220_181530,1151
20221220_181530,1124
20221220_181530,1146
20221220_181530,1154
20221220_181531,1161
20221220_181531,1147
20221220_181531,1142
20221220_181531,1110
20221220_181531,1170
20221220_181531,1163
20221220_181531,1191
20221220_181531,1179
20221220_181531,1163
20221220_181531,1180
20221220_181531,1186
20221220_181531,1124
20221220_181531,1142
20221220_181531,1163
20221220_181531,1124
20221220_181531,1143
20221220_181531,1174
20221220_181531,1172
20221220_181532,1152
20221220_181532,1143
20221220_181532,1148
20221220_181532,1129
20221220_181532,1166
20221220_181532,1169
20221220_181532,1182
20221220_181532,1146
20221220_181532,1169
20221220_181532,1147
20221220_181532,1168
20221220_181532,1149
20221220_181532,1173
20221220_181532,1129
20221220_181532,1146
20221220_181532,1107
20221220_181532,1166
20221220_181532,1114
20221220_181533,1134
20221220_181533,1115
20221220_181533,1140
20221220_181533,1118
20221220_181533,1135
20221220_181533,1128
20221220_181533,1162
20221220_181533,1136
20221220_181533,1135
20221220_181533,1106
20221220_181533,1128
20221220_181533,1139
20221220_181533,1150
20221220_181533,1170
20221220_181533,1126
20221220_181533,1127
20221220_181533,1143
20221220_181534,1175
20221220_181534,1115
20221220_181534,1146
20221220_181534,1108
20221220_181534,1135
20221220_181534,1099
20221220_181534,1131
20221220_181534,1128
20221220_181534,1114
20221220_181534,1140
20221220_181534,1153
20221220_181534,1134
20221220_181534,1130
20221220_181534,1127
20221220_181534,1175
20221220_181534,1157
20221220_181534,1179
20221220_181534,1181
20221220_181535,1143
20221220_181535,1168
20221220_181535,1149
20221220_181535,1175
20221220_181535,1173
20221220_181535,1208
20221220_181535,1154
20221220_181535,1185
20221220_181535,1168
20221220_181535,1193
20221220_181535,1172
20221220_181535,1155
20221220_181535,1172
20221220_181535,1145
20221220_181535,1143
20221220_181535,1136
20221220_181535,1124
20221220_181535,1162
20221220_181536,1149
20221220_181536,1140
20221220_181536,1135
20221220_181536,1145
20221220_181536,1138
20221220_181536,1127
20221220_181536,1126
20221220_181536,1128
20221220_181536,1098
20221220_181536,1154
20221220_181536,1157
20221220_181536,1139
20221220_181536,1191
20221220_181536,1223
20221220_181536,1162
20221220_181536,1192
20221220_181536,1165
20221220_181536,1179
20221220_181537,1156
20221220_181537,1165
20221220_181537,1140
20221220_181537,1180
20221220_181537,1136
20221220_181537,1131
20221220_181537,1126
20221220_181537,1152
20221220_181537,1123
20221220_181537,1160
20221220_181537,1126
20221220_181537,1143
20221220_181537,1167
20221220_181537,1142
20221220_181537,1141
20221220_181537,1153
20221220_181537,1138
20221220_181538,1172
20221220_181538,1133
20221220_181538,1156
20221220_181538,1132
20221220_181538,1143
20221220_181538,1157
20221220_181538,1126
20221220_181538,1168
20221220_181538,1139
20221220_181538,1148
20221220_181538,1113
20221220_181538,1119
20221220_181538,1129
20221220_181538,1143
20221220_181538,1121
20221220_181538,1147
20221220_181538,1171
20221220_181538,1153
20221220_181539,1163
20221220_181539,1103
20221220_181539,1122
20221220_181539,1145
20221220_181539,1128
20221220_181539,1124
20221220_181539,1134
