Time,CameraA Max
20221220_183841,242
20221220_183841,233
20221220_183841,247
20221220_183841,239
20221220_183841,228
20221220_183841,249
20221220_183841,249
20221220_183841,248
20221220_183841,241
20221220_183841,262
20221220_183841,251
20221220_183841,242
20221220_183841,231
20221220_183841,236
20221220_183841,236
20221220_183842,233
20221220_183842,239
20221220_183842,238
20221220_183842,248
20221220_183842,235
20221220_183842,255
20221220_183842,244
20221220_183842,247
20221220_183842,253
20221220_183842,252
20221220_183842,240
20221220_183842,254
20221220_183842,254
20221220_183842,236
20221220_183842,255
20221220_183842,230
20221220_183842,239
20221220_183843,246
20221220_183843,246
20221220_183843,242
20221220_183843,233
20221220_183843,249
20221220_183843,257
20221220_183843,233
20221220_183843,231
20221220_183843,249
20221220_183843,235
20221220_183843,249
20221220_183843,252
20221220_183843,240
20221220_183843,250
20221220_183843,228
20221220_183843,250
20221220_183843,248
20221220_183843,245
20221220_183844,231
20221220_183844,246
20221220_183844,244
20221220_183844,255
20221220_183844,241
20221220_183844,249
20221220_183844,231
20221220_183844,238
20221220_183844,265
20221220_183844,244
20221220_183844,263
20221220_183844,229
20221220_183844,231
20221220_183844,242
20221220_183844,263
20221220_183844,263
20221220_183844,241
20221220_183844,222
20221220_183845,248
20221220_183845,249
20221220_183845,248
20221220_183845,251
20221220_183845,240
20221220_183845,244
20221220_183845,250
20221220_183845,246
20221220_183845,246
20221220_183845,263
20221220_183845,236
20221220_183845,248
20221220_183845,258
20221220_183845,253
20221220_183845,235
20221220_183845,253
20221220_183845,234
20221220_183845,237
20221220_183846,245
20221220_183846,237
20221220_183846,252
20221220_183846,237
20221220_183846,236
20221220_183846,258
