Time,CameraA Max
20221220_174805,75
20221220_174805,83
20221220_174805,85
20221220_174805,78
20221220_174805,79
20221220_174806,74
20221220_174806,83
20221220_174806,78
20221220_174806,76
20221220_174806,75
20221220_174806,84
20221220_174806,77
20221220_174806,77
20221220_174806,76
20221220_174806,75
20221220_174806,76
20221220_174806,88
20221220_174806,83
20221220_174806,82
20221220_174806,80
20221220_174806,82
20221220_174806,79
20221220_174807,83
20221220_174807,79
20221220_174807,88
20221220_174807,80
20221220_174807,77
20221220_174807,76
20221220_174807,83
20221220_174807,77
20221220_174807,80
20221220_174807,88
20221220_174807,85
20221220_174807,74
20221220_174807,77
20221220_174807,71
20221220_174807,82
20221220_174807,82
20221220_174807,74
20221220_174807,78
20221220_174808,74
20221220_174808,87
20221220_174808,79
20221220_174808,82
20221220_174808,73
20221220_174808,72
20221220_174808,84
20221220_174808,77
20221220_174808,83
20221220_174808,80
20221220_174808,80
20221220_174808,87
20221220_174808,77
20221220_174808,88
20221220_174808,84
20221220_174808,75
20221220_174808,78
20221220_174808,79
20221220_174809,87
20221220_174809,83
20221220_174809,90
20221220_174809,83
20221220_174809,83
20221220_174809,77
20221220_174809,78
20221220_174809,82
20221220_174809,83
20221220_174809,88
20221220_174809,77
20221220_174809,78
20221220_174809,88
20221220_174809,83
20221220_174809,79
20221220_174809,85
20221220_174809,74
20221220_174809,86
20221220_174810,80
20221220_174810,67
20221220_174810,77
20221220_174810,91
20221220_174810,76
20221220_174810,78
20221220_174810,82
20221220_174810,77
20221220_174810,79
20221220_174810,78
20221220_174810,79
20221220_174810,90
20221220_174810,86
20221220_174810,85
20221220_174810,88
20221220_174810,80
20221220_174810,75
20221220_174810,85
20221220_174811,76
20221220_174811,76
20221220_174811,79
20221220_174811,82
20221220_174811,82
20221220_174811,84
20221220_174811,85
20221220_174811,73
20221220_174811,85
20221220_174811,87
20221220_174811,76
20221220_174811,77
20221220_174811,80
20221220_174811,80
20221220_174811,73
20221220_174811,84
20221220_174811,79
20221220_174812,71
20221220_174812,87
20221220_174812,83
20221220_174812,72
20221220_174812,86
20221220_174812,76
20221220_174812,80
20221220_174812,82
20221220_174812,83
20221220_174812,75
20221220_174812,80
20221220_174812,77
20221220_174812,79
20221220_174812,82
20221220_174812,77
20221220_174812,82
20221220_174812,82
20221220_174812,82
20221220_174813,82
20221220_174813,89
20221220_174813,86
20221220_174813,79
20221220_174813,86
20221220_174813,75
20221220_174813,83
20221220_174813,82
20221220_174813,78
20221220_174813,79
20221220_174813,84
20221220_174813,79
20221220_174813,77
20221220_174813,77
20221220_174813,79
20221220_174813,85
20221220_174813,84
20221220_174813,80
20221220_174814,85
20221220_174814,76
20221220_174814,92
20221220_174814,84
20221220_174814,78
20221220_174814,85
20221220_174814,80
20221220_174814,78
20221220_174814,86
20221220_174814,83
20221220_174814,83
20221220_174814,93
20221220_174814,86
20221220_174814,86
20221220_174814,80
20221220_174814,79
20221220_174814,80
20221220_174814,78
20221220_174815,78
20221220_174815,82
20221220_174815,70
20221220_174815,82
20221220_174815,80
20221220_174815,77
20221220_174815,87
20221220_174815,78
20221220_174815,83
20221220_174815,83
20221220_174815,79
20221220_174815,84
20221220_174815,89
20221220_174815,79
20221220_174815,87
20221220_174815,79
20221220_174815,85
20221220_174816,74
20221220_174816,85
20221220_174816,84
20221220_174816,82
20221220_174816,78
20221220_174816,86
20221220_174816,80
20221220_174816,80
20221220_174816,91
20221220_174816,84
20221220_174816,85
20221220_174816,86
20221220_174816,84
20221220_174816,80
20221220_174816,84
20221220_174816,75
20221220_174816,86
20221220_174816,79
20221220_174817,80
20221220_174817,91
20221220_174817,91
20221220_174817,89
20221220_174817,82
20221220_174817,84
20221220_174817,78
20221220_174817,83
20221220_174817,79
20221220_174817,94
20221220_174817,88
20221220_174817,80
20221220_174817,89
20221220_174817,88
20221220_174817,90
20221220_174817,78
20221220_174817,78
20221220_174817,71
20221220_174818,80
20221220_174818,83
20221220_174818,84
20221220_174818,86
20221220_174818,87
20221220_174818,91
20221220_174818,89
20221220_174818,74
20221220_174818,84
20221220_174818,83
20221220_174818,79
20221220_174818,88
20221220_174818,82
20221220_174818,85
20221220_174818,75
20221220_174818,77
20221220_174818,78
20221220_174818,87
20221220_174819,74
20221220_174819,80
20221220_174819,68
20221220_174819,77
20221220_174819,86
20221220_174819,80
20221220_174819,85
20221220_174819,86
20221220_174819,76
20221220_174819,85
20221220_174819,83
20221220_174819,85
20221220_174819,79
20221220_174819,84
20221220_174819,85
20221220_174819,84
20221220_174819,86
20221220_174820,83
20221220_174820,77
20221220_174820,85
20221220_174820,83
20221220_174820,82
20221220_174820,78
20221220_174820,88
20221220_174820,80
20221220_174820,78
20221220_174820,83
20221220_174820,85
20221220_174820,82
20221220_174820,74
20221220_174820,80
20221220_174820,80
20221220_174820,91
20221220_174820,73
20221220_174820,85
20221220_174821,78
20221220_174821,82
20221220_174821,88
20221220_174821,77
20221220_174821,88
20221220_174821,86
20221220_174821,85
20221220_174821,85
20221220_174821,78
20221220_174821,80
20221220_174821,80
20221220_174821,87
20221220_174821,84
20221220_174821,83
20221220_174821,80
20221220_174821,87
20221220_174821,80
20221220_174821,74
20221220_174822,77
20221220_174822,86
20221220_174822,83
20221220_174822,79
20221220_174822,80
20221220_174822,79
20221220_174822,88
