Time,CameraA Max
20221220_184911,654
20221220_184911,640
20221220_184911,638
20221220_184911,644
20221220_184911,627
20221220_184911,618
20221220_184911,642
20221220_184911,628
20221220_184911,653
20221220_184911,647
20221220_184911,652
20221220_184911,653
20221220_184912,660
20221220_184912,634
20221220_184912,634
20221220_184912,624
20221220_184912,660
20221220_184912,642
20221220_184912,653
20221220_184912,641
20221220_184912,631
20221220_184912,639
20221220_184912,657
20221220_184912,668
20221220_184912,628
20221220_184912,612
20221220_184912,630
20221220_184912,647
20221220_184912,626
20221220_184913,645
20221220_184913,639
20221220_184913,622
20221220_184913,646
20221220_184913,646
20221220_184913,645
20221220_184913,644
20221220_184913,660
20221220_184913,656
20221220_184913,658
20221220_184913,639
20221220_184913,653
20221220_184913,635
20221220_184913,626
20221220_184913,610
20221220_184913,602
20221220_184913,654
20221220_184913,640
20221220_184914,646
20221220_184914,632
20221220_184914,624
20221220_184914,632
20221220_184914,637
20221220_184914,656
20221220_184914,646
20221220_184914,644
20221220_184914,646
20221220_184914,682
20221220_184914,628
20221220_184914,665
20221220_184914,636
20221220_184914,659
20221220_184914,649
20221220_184914,666
20221220_184914,625
20221220_184914,645
20221220_184915,647
20221220_184915,639
20221220_184915,644
20221220_184915,640
20221220_184915,652
20221220_184915,644
20221220_184915,646
20221220_184915,638
20221220_184915,647
20221220_184915,637
20221220_184915,638
20221220_184915,603
20221220_184915,630
20221220_184915,634
20221220_184915,610
20221220_184915,636
20221220_184915,642
20221220_184915,636
20221220_184916,626
20221220_184916,648
20221220_184916,628
20221220_184916,630
20221220_184916,663
20221220_184916,642
20221220_184916,625
20221220_184916,645
20221220_184916,634
20221220_184916,637
20221220_184916,669
20221220_184916,649
20221220_184916,623
20221220_184916,624
20221220_184916,654
20221220_184916,615
20221220_184916,635
20221220_184917,626
20221220_184917,633
20221220_184917,654
20221220_184917,652
20221220_184917,657
20221220_184917,641
20221220_184917,649
20221220_184917,622
20221220_184917,624
20221220_184917,643
20221220_184917,627
20221220_184917,640
20221220_184917,643
20221220_184917,664
20221220_184917,631
20221220_184917,633
20221220_184917,648
20221220_184917,644
20221220_184918,631
20221220_184918,644
20221220_184918,640
20221220_184918,641
20221220_184918,622
20221220_184918,636
20221220_184918,612
20221220_184918,644
20221220_184918,666
20221220_184918,622
20221220_184918,651
20221220_184918,614
20221220_184918,613
20221220_184918,646
20221220_184918,626
20221220_184918,633
20221220_184918,618
20221220_184918,630
20221220_184919,655
20221220_184919,645
20221220_184919,644
20221220_184919,610
20221220_184919,636
20221220_184919,642
20221220_184919,627
20221220_184919,619
20221220_184919,623
20221220_184919,633
20221220_184919,633
20221220_184919,612
20221220_184919,608
20221220_184919,630
