Time,CameraA Max
20221220_180509,689
20221220_180509,658
20221220_180509,682
20221220_180509,667
20221220_180509,678
20221220_180509,681
20221220_180509,707
20221220_180510,688
20221220_180510,649
20221220_180510,653
20221220_180510,645
20221220_180510,691
20221220_180510,675
20221220_180510,694
20221220_180510,713
20221220_180510,703
20221220_180510,722
20221220_180510,708
20221220_180510,695
20221220_180510,709
20221220_180510,695
20221220_180510,695
20221220_180510,691
20221220_180510,701
20221220_180510,715
20221220_180511,669
20221220_180511,699
20221220_180511,682
20221220_180511,700
20221220_180511,689
20221220_180511,688
20221220_180511,682
20221220_180511,701
20221220_180511,685
20221220_180511,688
20221220_180511,691
20221220_180511,705
20221220_180511,691
20221220_180511,676
20221220_180511,686
20221220_180511,714
20221220_180511,679
20221220_180511,700
20221220_180512,676
20221220_180512,706
20221220_180512,664
20221220_180512,691
20221220_180512,707
20221220_180512,685
20221220_180512,705
20221220_180512,680
20221220_180512,683
20221220_180512,669
20221220_180512,656
20221220_180512,644
20221220_180512,665
20221220_180512,689
20221220_180512,680
20221220_180512,682
20221220_180512,723
20221220_180513,708
20221220_180513,718
20221220_180513,710
20221220_180513,700
20221220_180513,696
20221220_180513,689
20221220_180513,691
20221220_180513,700
20221220_180513,667
20221220_180513,677
20221220_180513,699
20221220_180513,684
20221220_180513,651
20221220_180513,673
20221220_180513,686
20221220_180513,692
20221220_180513,667
20221220_180513,681
20221220_180514,675
20221220_180514,696
20221220_180514,701
20221220_180514,710
20221220_180514,698
20221220_180514,685
20221220_180514,693
20221220_180514,661
20221220_180514,678
20221220_180514,678
20221220_180514,679
20221220_180514,697
20221220_180514,677
20221220_180514,682
20221220_180514,691
20221220_180514,664
20221220_180514,675
20221220_180514,677
20221220_180515,678
20221220_180515,691
20221220_180515,702
20221220_180515,668
20221220_180515,692
20221220_180515,712
20221220_180515,661
20221220_180515,679
20221220_180515,693
20221220_180515,679
20221220_180515,659
20221220_180515,695
20221220_180515,683
20221220_180515,687
20221220_180515,689
20221220_180515,724
20221220_180515,724
20221220_180515,735
20221220_180516,702
20221220_180516,715
20221220_180516,668
20221220_180516,687
20221220_180516,704
20221220_180516,712
20221220_180516,649
20221220_180516,661
20221220_180516,707
20221220_180516,706
