Time,CameraA Max
20221221_133949,850
20221221_133949,858
20221221_133950,879
20221221_133950,855
20221221_133950,850
20221221_133950,880
20221221_133950,882
20221221_133950,855
20221221_133950,862
20221221_133950,876
20221221_133950,881
20221221_133950,874
20221221_133950,864
20221221_133950,859
20221221_133950,835
20221221_133950,844
20221221_133950,856
20221221_133950,889
20221221_133950,890
20221221_133950,893
20221221_133951,872
20221221_133951,896
20221221_133951,822
20221221_133951,900
20221221_133951,870
20221221_133951,868
20221221_133951,910
20221221_133951,879
20221221_133951,904
20221221_133951,872
20221221_133951,864
20221221_133951,881
20221221_133951,875
20221221_133951,875
20221221_133951,910
20221221_133951,878
20221221_133951,897
20221221_133951,855
20221221_133952,865
20221221_133952,852
20221221_133952,859
20221221_133952,882
20221221_133952,881
20221221_133952,862
20221221_133952,909
20221221_133952,896
20221221_133952,883
20221221_133952,889
20221221_133952,869
20221221_133952,864
20221221_133952,816
20221221_133952,856
20221221_133952,882
20221221_133952,860
20221221_133952,882
20221221_133953,875
20221221_133953,882
20221221_133953,857
20221221_133953,862
20221221_133953,845
20221221_133953,841
20221221_133953,866
20221221_133953,891
20221221_133953,904
20221221_133953,877
20221221_133953,877
20221221_133953,907
20221221_133953,888
20221221_133953,887
20221221_133953,893
20221221_133953,871
20221221_133953,806
20221221_133953,817
20221221_133954,860
20221221_133954,877
20221221_133954,857
20221221_133954,871
20221221_133954,891
20221221_133954,872
20221221_133954,903
20221221_133954,885
20221221_133954,917
20221221_133954,878
20221221_133954,838
20221221_133954,825
20221221_133954,844
20221221_133954,861
20221221_133954,870
20221221_133954,906
20221221_133954,916
20221221_133954,913
20221221_133955,916
20221221_133955,869
20221221_133955,874
20221221_133955,841
20221221_133955,888
20221221_133955,863
20221221_133955,912
20221221_133955,901
20221221_133955,909
20221221_133955,895
20221221_133955,888
20221221_133955,903
