Time,CameraA Max
20221220_180549,1384
20221220_180549,1469
20221220_180549,1382
20221220_180550,1415
20221220_180550,1408
20221220_180550,1391
20221220_180550,1389
20221220_180550,1377
20221220_180550,1389
20221220_180550,1417
20221220_180550,1395
20221220_180550,1376
20221220_180550,1400
20221220_180550,1396
20221220_180550,1388
20221220_180550,1383
20221220_180550,1387
20221220_180550,1441
20221220_180550,1455
20221220_180550,1406
20221220_180550,1357
20221220_180551,1398
20221220_180551,1349
20221220_180551,1450
20221220_180551,1389
20221220_180551,1366
20221220_180551,1398
20221220_180551,1366
20221220_180551,1366
20221220_180551,1377
20221220_180551,1364
20221220_180551,1417
20221220_180551,1407
20221220_180551,1430
20221220_180551,1436
20221220_180551,1425
20221220_180551,1405
20221220_180551,1408
20221220_180551,1412
20221220_180552,1388
20221220_180552,1397
20221220_180552,1389
20221220_180552,1380
20221220_180552,1398
20221220_180552,1405
20221220_180552,1385
20221220_180552,1380
20221220_180552,1417
20221220_180552,1427
20221220_180552,1416
20221220_180552,1380
20221220_180552,1409
20221220_180552,1413
20221220_180552,1385
20221220_180552,1414
20221220_180552,1423
20221220_180552,1432
20221220_180553,1420
20221220_180553,1466
20221220_180553,1424
20221220_180553,1443
20221220_180553,1427
20221220_180553,1473
20221220_180553,1478
20221220_180553,1446
20221220_180553,1447
20221220_180553,1468
20221220_180553,1429
20221220_180553,1426
20221220_180553,1410
20221220_180553,1406
20221220_180553,1394
20221220_180553,1426
20221220_180553,1417
20221220_180553,1390
20221220_180554,1377
20221220_180554,1375
20221220_180554,1365
20221220_180554,1360
20221220_180554,1352
20221220_180554,1421
20221220_180554,1435
20221220_180554,1393
20221220_180554,1413
20221220_180554,1403
20221220_180554,1415
20221220_180554,1420
20221220_180554,1397
20221220_180554,1389
20221220_180554,1408
20221220_180554,1352
20221220_180554,1405
20221220_180555,1423
20221220_180555,1367
20221220_180555,1415
20221220_180555,1392
20221220_180555,1416
20221220_180555,1393
20221220_180555,1392
20221220_180555,1421
20221220_180555,1428
20221220_180555,1417
20221220_180555,1451
20221220_180555,1471
20221220_180555,1454
20221220_180555,1451
20221220_180555,1428
20221220_180555,1434
20221220_180555,1457
20221220_180555,1391
20221220_180556,1427
20221220_180556,1426
20221220_180556,1408
20221220_180556,1436
20221220_180556,1435
20221220_180556,1457
20221220_180556,1435
20221220_180556,1435
20221220_180556,1430
20221220_180556,1425
20221220_180556,1407
20221220_180556,1426
20221220_180556,1379
20221220_180556,1399
20221220_180556,1392
20221220_180556,1407
20221220_180556,1448
20221220_180556,1406
20221220_180557,1403
20221220_180557,1390
20221220_180557,1395
20221220_180557,1451
20221220_180557,1444
20221220_180557,1409
20221220_180557,1404
20221220_180557,1416
20221220_180557,1412
20221220_180557,1403
20221220_180557,1454
20221220_180557,1441
20221220_180557,1428
20221220_180557,1448
20221220_180557,1385
20221220_180557,1374
20221220_180557,1424
20221220_180557,1376
20221220_180558,1364
20221220_180558,1399
20221220_180558,1372
20221220_180558,1377
20221220_180558,1358
20221220_180558,1358
20221220_180558,1408
20221220_180558,1378
20221220_180558,1372
20221220_180558,1368
20221220_180558,1360
