Time,CameraA Max
20221219_112752,14
20221219_112752,13
20221219_112752,14
20221219_112752,11
20221219_112752,12
20221219_112753,15
20221219_112753,12
20221219_112753,15
20221219_112753,13
20221219_112753,12
20221219_112753,11
20221219_112753,14
20221219_112753,14
20221219_112753,12
20221219_112753,9
20221219_112753,14
20221219_112753,13
20221219_112753,12
20221219_112753,13
20221219_112753,12
20221219_112753,11
20221219_112753,11
20221219_112753,12
20221219_112754,11
20221219_112754,10
20221219_112754,11
20221219_112754,11
20221219_112754,11
20221219_112754,11
20221219_112754,10
20221219_112754,14
20221219_112754,13
20221219_112754,12
20221219_112754,11
20221219_112754,16
20221219_112754,12
20221219_112754,12
20221219_112754,10
20221219_112754,15
20221219_112754,16
20221219_112754,14
20221219_112755,14
20221219_112755,12
20221219_112755,10
20221219_112755,12
20221219_112755,13
20221219_112755,12
20221219_112755,10
20221219_112755,13
20221219_112755,12
20221219_112755,11
20221219_112755,13
20221219_112755,12
20221219_112755,12
20221219_112755,10
20221219_112755,10
20221219_112755,12
20221219_112755,13
20221219_112755,11
20221219_112756,12
20221219_112756,13
20221219_112756,13
20221219_112756,14
20221219_112756,12
20221219_112756,13
20221219_112756,12
20221219_112756,8
20221219_112756,10
20221219_112756,14
20221219_112756,12
20221219_112756,10
20221219_112756,12
20221219_112756,16
20221219_112756,12
20221219_112756,13
20221219_112756,10
20221219_112756,11
20221219_112757,11
20221219_112757,13
20221219_112757,13
20221219_112757,15
20221219_112757,15
20221219_112757,14
20221219_112757,11
20221219_112757,12
20221219_112757,14
20221219_112757,14
20221219_112757,10
20221219_112757,11
20221219_112757,12
20221219_112757,8
20221219_112757,16
20221219_112757,11
20221219_112757,11
20221219_112758,15
20221219_112758,11
20221219_112758,12
20221219_112758,11
20221219_112758,10
20221219_112758,6
20221219_112758,12
20221219_112758,12
20221219_112758,11
20221219_112758,12
20221219_112758,14
20221219_112758,12
20221219_112758,12
20221219_112758,13
20221219_112758,10
20221219_112758,11
20221219_112758,10
20221219_112758,13
20221219_112759,14
20221219_112759,11
20221219_112759,13
20221219_112759,16
20221219_112759,12
20221219_112759,13
20221219_112759,10
20221219_112759,14
20221219_112759,11
20221219_112759,13
20221219_112759,10
20221219_112759,10
20221219_112759,11
20221219_112759,14
20221219_112759,13
20221219_112759,12
20221219_112759,13
20221219_112759,14
20221219_112800,12
20221219_112800,11
20221219_112800,14
20221219_112800,15
20221219_112800,12
20221219_112800,14
20221219_112800,15
20221219_112800,10
20221219_112800,14
20221219_112800,13
20221219_112800,11
20221219_112800,14
20221219_112800,10
20221219_112800,11
20221219_112800,11
20221219_112800,12
20221219_112800,14
20221219_112800,12
20221219_112801,15
20221219_112801,13
20221219_112801,10
20221219_112801,10
20221219_112801,9
20221219_112801,11
20221219_112801,14
20221219_112801,12
20221219_112801,12
20221219_112801,15
20221219_112801,11
20221219_112801,14
20221219_112801,14
20221219_112801,14
20221219_112801,12
20221219_112801,10
20221219_112801,15
20221219_112802,12
20221219_112802,11
20221219_112802,12
20221219_112802,15
20221219_112802,14
20221219_112802,12
20221219_112802,12
20221219_112802,13
20221219_112802,12
20221219_112802,10
20221219_112802,10
