Time,CameraA Max
20221220_184853,477
20221220_184853,510
20221220_184853,502
20221220_184853,493
20221220_184853,500
20221220_184853,485
20221220_184853,494
20221220_184853,497
20221220_184853,490
20221220_184853,478
20221220_184854,482
20221220_184854,515
20221220_184854,466
20221220_184854,511
20221220_184854,520
20221220_184854,491
20221220_184854,486
20221220_184854,484
20221220_184854,496
20221220_184854,504
20221220_184854,501
20221220_184854,507
20221220_184854,501
20221220_184854,485
20221220_184854,496
20221220_184854,469
20221220_184854,481
20221220_184854,466
20221220_184855,486
20221220_184855,484
20221220_184855,509
20221220_184855,466
20221220_184855,493
20221220_184855,494
20221220_184855,498
20221220_184855,517
20221220_184855,500
20221220_184855,498
20221220_184855,498
20221220_184855,491
20221220_184855,472
20221220_184855,491
20221220_184855,478
20221220_184855,479
20221220_184855,498
20221220_184855,486
20221220_184856,492
20221220_184856,492
20221220_184856,494
20221220_184856,517
20221220_184856,500
20221220_184856,488
20221220_184856,510
20221220_184856,488
20221220_184856,504
20221220_184856,509
20221220_184856,468
20221220_184856,509
20221220_184856,492
20221220_184856,513
20221220_184856,462
20221220_184856,482
20221220_184856,514
20221220_184856,482
20221220_184857,499
20221220_184857,490
20221220_184857,504
20221220_184857,477
20221220_184857,473
20221220_184857,499
20221220_184857,478
20221220_184857,471
20221220_184857,474
20221220_184857,480
20221220_184857,471
20221220_184857,484
20221220_184857,482
20221220_184857,470
20221220_184857,485
20221220_184857,501
20221220_184857,492
20221220_184857,485
20221220_184858,461
20221220_184858,483
20221220_184858,493
20221220_184858,471
20221220_184858,498
20221220_184858,461
20221220_184858,474
20221220_184858,468
20221220_184858,492
20221220_184858,466
20221220_184858,510
20221220_184858,486
20221220_184858,493
20221220_184858,490
20221220_184858,481
20221220_184858,483
20221220_184858,498
20221220_184859,464
20221220_184859,496
20221220_184859,485
20221220_184859,485
20221220_184859,489
20221220_184859,499
20221220_184859,464
20221220_184859,493
20221220_184859,482
20221220_184859,477
20221220_184859,482
20221220_184859,462
20221220_184859,480
