Time,CameraA Max
20221219_175937,68
20221219_175937,65
20221219_175937,64
20221219_175937,71
20221219_175937,73
20221219_175938,70
20221219_175938,61
20221219_175938,68
20221219_175938,69
20221219_175938,70
20221219_175938,69
20221219_175938,67
20221219_175938,76
20221219_175938,72
20221219_175938,77
20221219_175938,66
20221219_175938,70
20221219_175938,69
20221219_175938,71
20221219_175938,68
20221219_175938,65
20221219_175938,68
20221219_175938,72
20221219_175939,70
20221219_175939,66
20221219_175939,66
20221219_175939,68
20221219_175939,72
20221219_175939,68
20221219_175939,68
20221219_175939,77
20221219_175939,70
20221219_175939,69
20221219_175939,65
20221219_175939,64
20221219_175939,65
20221219_175939,69
20221219_175939,69
20221219_175939,59
20221219_175939,72
20221219_175939,70
20221219_175940,68
20221219_175940,67
20221219_175940,63
20221219_175940,68
20221219_175940,73
20221219_175940,66
20221219_175940,72
20221219_175940,71
20221219_175940,67
20221219_175940,70
20221219_175940,77
20221219_175940,69
20221219_175940,62
20221219_175940,68
20221219_175940,71
20221219_175940,70
20221219_175940,57
20221219_175940,67
20221219_175941,68
20221219_175941,69
20221219_175941,61
20221219_175941,73
20221219_175941,66
20221219_175941,72
20221219_175941,67
20221219_175941,72
20221219_175941,59
20221219_175941,58
20221219_175941,72
20221219_175941,73
20221219_175941,71
20221219_175941,64
20221219_175941,71
20221219_175941,68
20221219_175941,73
20221219_175941,66
20221219_175942,71
20221219_175942,66
20221219_175942,55
20221219_175942,62
20221219_175942,66
20221219_175942,69
20221219_175942,76
20221219_175942,72
20221219_175942,70
20221219_175942,70
20221219_175942,69
20221219_175942,63
20221219_175942,66
20221219_175942,83
20221219_175942,68
20221219_175942,72
20221219_175942,65
20221219_175943,67
20221219_175943,71
20221219_175943,66
20221219_175943,72
20221219_175943,68
20221219_175943,68
20221219_175943,66
20221219_175943,69
20221219_175943,69
20221219_175943,67
20221219_175943,75
20221219_175943,69
20221219_175943,70
20221219_175943,72
20221219_175943,67
20221219_175943,69
20221219_175943,76
20221219_175943,69
20221219_175944,70
20221219_175944,61
20221219_175944,72
20221219_175944,72
20221219_175944,70
20221219_175944,72
20221219_175944,67
20221219_175944,64
20221219_175944,65
20221219_175944,61
20221219_175944,68
20221219_175944,67
20221219_175944,63
20221219_175944,72
20221219_175944,75
20221219_175944,73
20221219_175944,68
20221219_175944,65
20221219_175945,74
20221219_175945,65
20221219_175945,63
20221219_175945,75
20221219_175945,70
20221219_175945,56
20221219_175945,67
20221219_175945,67
20221219_175945,65
20221219_175945,65
20221219_175945,75
20221219_175945,64
20221219_175945,73
20221219_175945,64
20221219_175945,65
20221219_175945,58
20221219_175945,67
20221219_175945,62
20221219_175946,61
