Time,CameraA Max
20221219_115054,166
20221219_115054,174
20221219_115054,161
20221219_115055,159
20221219_115055,175
20221219_115055,161
20221219_115055,172
20221219_115055,170
20221219_115055,168
20221219_115055,167
20221219_115055,163
20221219_115055,161
20221219_115055,156
20221219_115055,170
20221219_115055,174
20221219_115055,160
20221219_115055,163
20221219_115055,157
20221219_115055,164
20221219_115055,171
20221219_115056,159
20221219_115056,163
20221219_115056,159
20221219_115056,167
20221219_115056,155
20221219_115056,171
20221219_115056,155
20221219_115056,150
20221219_115056,166
20221219_115056,171
20221219_115056,170
20221219_115056,174
20221219_115056,169
20221219_115056,172
20221219_115056,158
20221219_115056,183
20221219_115056,169
20221219_115056,165
20221219_115057,151
20221219_115057,159
20221219_115057,164
20221219_115057,165
20221219_115057,166
20221219_115057,164
20221219_115057,183
20221219_115057,164
20221219_115057,156
20221219_115057,171
20221219_115057,163
20221219_115057,160
20221219_115057,168
20221219_115057,166
20221219_115057,170
20221219_115057,154
20221219_115057,171
20221219_115057,163
20221219_115058,175
20221219_115058,167
20221219_115058,178
20221219_115058,161
20221219_115058,153
20221219_115058,165
20221219_115058,158
20221219_115058,166
20221219_115058,167
20221219_115058,178
20221219_115058,164
20221219_115058,163
20221219_115058,166
20221219_115058,164
20221219_115058,171
20221219_115058,167
20221219_115058,167
20221219_115058,163
20221219_115059,165
20221219_115059,159
20221219_115059,179
20221219_115059,178
20221219_115059,159
20221219_115059,170
20221219_115059,166
20221219_115059,166
20221219_115059,175
20221219_115059,165
20221219_115059,160
20221219_115059,161
20221219_115059,165
20221219_115059,164
20221219_115059,164
20221219_115059,171
20221219_115059,165
20221219_115100,171
20221219_115100,172
20221219_115100,167
20221219_115100,163
20221219_115100,159
20221219_115100,164
20221219_115100,192
20221219_115100,164
20221219_115100,172
20221219_115100,168
20221219_115100,161
20221219_115100,177
20221219_115100,155
20221219_115100,168
20221219_115100,179
20221219_115100,167
20221219_115100,165
20221219_115100,159
20221219_115101,174
20221219_115101,166
20221219_115101,167
20221219_115101,175
20221219_115101,167
20221219_115101,168
20221219_115101,181
20221219_115101,169
20221219_115101,169
20221219_115101,161
20221219_115101,160
20221219_115101,152
20221219_115101,167
20221219_115101,159
20221219_115101,163
