Time,CameraA Max
20221220_184837,316
20221220_184837,329
20221220_184837,348
20221220_184837,332
20221220_184837,321
20221220_184837,333
20221220_184837,330
20221220_184838,355
20221220_184838,339
20221220_184838,316
20221220_184838,326
20221220_184838,331
20221220_184838,334
20221220_184838,348
20221220_184838,333
20221220_184838,326
20221220_184838,335
20221220_184838,334
20221220_184838,328
20221220_184838,339
20221220_184838,346
20221220_184838,336
20221220_184838,330
20221220_184838,339
20221220_184838,346
20221220_184839,317
20221220_184839,316
20221220_184839,318
20221220_184839,312
20221220_184839,323
20221220_184839,316
20221220_184839,320
20221220_184839,334
20221220_184839,329
20221220_184839,326
20221220_184839,337
20221220_184839,335
20221220_184839,329
20221220_184839,328
20221220_184839,314
20221220_184839,323
20221220_184839,318
20221220_184840,347
20221220_184840,321
20221220_184840,344
20221220_184840,326
20221220_184840,330
20221220_184840,329
20221220_184840,339
20221220_184840,348
20221220_184840,330
20221220_184840,343
20221220_184840,329
20221220_184840,331
20221220_184840,318
20221220_184840,331
20221220_184840,334
20221220_184840,337
20221220_184840,334
20221220_184840,332
20221220_184841,308
20221220_184841,336
20221220_184841,320
20221220_184841,340
20221220_184841,329
20221220_184841,341
20221220_184841,331
20221220_184841,337
20221220_184841,322
20221220_184841,305
20221220_184841,333
20221220_184841,346
20221220_184841,326
20221220_184841,326
20221220_184841,309
20221220_184841,311
20221220_184841,338
20221220_184841,347
20221220_184842,320
20221220_184842,323
20221220_184842,337
20221220_184842,340
20221220_184842,335
20221220_184842,329
20221220_184842,330
20221220_184842,329
20221220_184842,322
20221220_184842,348
20221220_184842,333
20221220_184842,317
20221220_184842,326
20221220_184842,326
20221220_184842,352
20221220_184842,331
20221220_184842,327
20221220_184842,328
20221220_184843,324
20221220_184843,327
20221220_184843,328
20221220_184843,335
20221220_184843,328
20221220_184843,336
20221220_184843,343
20221220_184843,327
20221220_184843,310
20221220_184843,330
20221220_184843,303
20221220_184843,328
20221220_184843,331
20221220_184843,313
20221220_184843,317
20221220_184843,323
20221220_184843,328
20221220_184844,331
20221220_184844,321
