Time,CameraA Max
20221219_114138,244
20221219_114138,229
20221219_114138,240
20221219_114138,245
20221219_114138,258
20221219_114138,215
20221219_114138,253
20221219_114138,237
20221219_114138,250
20221219_114138,254
20221219_114139,246
20221219_114139,254
20221219_114139,256
20221219_114139,247
20221219_114139,247
20221219_114139,255
20221219_114139,250
20221219_114139,272
20221219_114139,241
20221219_114139,257
20221219_114139,244
20221219_114139,251
20221219_114139,261
20221219_114139,244
20221219_114139,235
20221219_114139,253
20221219_114139,242
20221219_114139,249
20221219_114140,244
20221219_114140,260
20221219_114140,256
20221219_114140,262
20221219_114140,261
20221219_114140,256
20221219_114140,260
20221219_114140,251
20221219_114140,237
20221219_114140,268
20221219_114140,238
20221219_114140,256
20221219_114140,247
20221219_114140,247
20221219_114140,260
20221219_114140,242
20221219_114140,254
20221219_114141,241
20221219_114141,254
20221219_114141,259
20221219_114141,239
20221219_114141,259
20221219_114141,238
20221219_114141,246
20221219_114141,255
20221219_114141,265
20221219_114141,254
20221219_114141,253
20221219_114141,253
20221219_114141,247
20221219_114141,251
20221219_114141,242
20221219_114141,266
20221219_114141,250
20221219_114141,249
20221219_114142,263
20221219_114142,248
20221219_114142,263
20221219_114142,262
20221219_114142,258
20221219_114142,250
20221219_114142,250
20221219_114142,242
20221219_114142,261
20221219_114142,242
20221219_114142,240
20221219_114142,247
20221219_114142,255
20221219_114142,252
20221219_114142,262
20221219_114142,255
20221219_114142,247
20221219_114142,266
20221219_114143,265
20221219_114143,241
20221219_114143,259
20221219_114143,254
20221219_114143,237
20221219_114143,253
20221219_114143,251
20221219_114143,255
20221219_114143,253
20221219_114143,267
20221219_114143,258
20221219_114143,225
20221219_114143,261
20221219_114143,249
20221219_114143,263
20221219_114143,251
20221219_114143,254
20221219_114143,246
20221219_114144,255
20221219_114144,236
20221219_114144,253
20221219_114144,231
20221219_114144,258
20221219_114144,245
20221219_114144,258
20221219_114144,257
20221219_114144,277
20221219_114144,253
20221219_114144,247
20221219_114144,254
20221219_114144,255
20221219_114144,258
20221219_114144,242
20221219_114144,267
20221219_114144,248
20221219_114145,253
20221219_114145,251
20221219_114145,245
20221219_114145,260
20221219_114145,247
20221219_114145,258
20221219_114145,269
20221219_114145,251
20221219_114145,248
20221219_114145,272
20221219_114145,254
20221219_114145,254
20221219_114145,250
20221219_114145,244
20221219_114145,251
20221219_114145,252
20221219_114145,254
20221219_114145,252
20221219_114146,248
20221219_114146,250
20221219_114146,261
20221219_114146,252
20221219_114146,265
20221219_114146,257
20221219_114146,250
20221219_114146,252
20221219_114146,255
20221219_114146,234
20221219_114146,258
20221219_114146,262
20221219_114146,263
20221219_114146,274
20221219_114146,252
20221219_114146,263
20221219_114146,273
20221219_114146,259
20221219_114147,258
20221219_114147,262
20221219_114147,245
20221219_114147,248
20221219_114147,262
20221219_114147,244
20221219_114147,248
20221219_114147,265
20221219_114147,246
