Time,CameraA Max
20221219_175851,28
20221219_175851,31
20221219_175851,31
20221219_175851,33
20221219_175851,31
20221219_175851,32
20221219_175851,38
20221219_175851,36
20221219_175851,36
20221219_175851,37
20221219_175851,32
20221219_175851,36
20221219_175851,32
20221219_175851,36
20221219_175852,34
20221219_175852,35
20221219_175852,36
20221219_175852,31
20221219_175852,34
20221219_175852,35
20221219_175852,27
20221219_175852,25
20221219_175852,38
20221219_175852,31
20221219_175852,33
20221219_175852,34
20221219_175852,34
20221219_175852,33
20221219_175852,32
20221219_175852,29
20221219_175852,32
20221219_175853,30
20221219_175853,32
20221219_175853,36
20221219_175853,28
20221219_175853,35
20221219_175853,37
20221219_175853,33
20221219_175853,37
20221219_175853,33
20221219_175853,36
20221219_175853,30
20221219_175853,29
20221219_175853,37
20221219_175853,32
20221219_175853,30
20221219_175853,35
20221219_175853,31
20221219_175853,35
20221219_175854,31
20221219_175854,30
20221219_175854,33
20221219_175854,36
20221219_175854,29
20221219_175854,32
20221219_175854,31
20221219_175854,39
20221219_175854,35
20221219_175854,39
20221219_175854,34
20221219_175854,32
20221219_175854,36
20221219_175854,32
20221219_175854,31
20221219_175854,32
20221219_175854,35
20221219_175854,29
20221219_175855,38
20221219_175855,35
20221219_175855,33
20221219_175855,33
20221219_175855,36
20221219_175855,31
20221219_175855,33
20221219_175855,37
20221219_175855,39
20221219_175855,35
20221219_175855,35
20221219_175855,30
20221219_175855,33
20221219_175855,33
20221219_175855,29
20221219_175855,29
20221219_175855,31
20221219_175855,33
20221219_175856,36
20221219_175856,36
20221219_175856,35
20221219_175856,35
20221219_175856,36
20221219_175856,33
20221219_175856,34
20221219_175856,28
20221219_175856,31
20221219_175856,38
20221219_175856,31
20221219_175856,34
20221219_175856,34
20221219_175856,31
20221219_175856,33
20221219_175856,33
20221219_175856,41
20221219_175857,32
20221219_175857,34
20221219_175857,35
20221219_175857,33
20221219_175857,36
20221219_175857,37
20221219_175857,36
20221219_175857,30
20221219_175857,33
20221219_175857,33
20221219_175857,39
20221219_175857,29
20221219_175857,33
20221219_175857,34
20221219_175857,32
20221219_175857,31
20221219_175857,31
20221219_175857,28
20221219_175858,31
20221219_175858,34
20221219_175858,32
20221219_175858,31
20221219_175858,32
20221219_175858,35
20221219_175858,33
20221219_175858,34
20221219_175858,32
20221219_175858,34
20221219_175858,34
20221219_175858,30
20221219_175858,28
20221219_175858,35
20221219_175858,33
20221219_175858,30
20221219_175858,34
20221219_175858,35
20221219_175859,33
20221219_175859,34
20221219_175859,31
20221219_175859,29
20221219_175859,34
20221219_175859,36
20221219_175859,34
20221219_175859,27
20221219_175859,34
20221219_175859,30
20221219_175859,35
20221219_175859,42
20221219_175859,31
20221219_175859,35
20221219_175859,31
20221219_175859,41
20221219_175859,36
20221219_175859,30
