Time,CameraA Max
20221219_115239,1235
20221219_115239,1281
20221219_115239,1269
20221219_115240,1305
20221219_115240,1290
20221219_115240,1282
20221219_115240,1229
20221219_115240,1274
20221219_115240,1261
20221219_115240,1255
20221219_115240,1248
20221219_115240,1225
20221219_115240,1251
20221219_115240,1251
20221219_115240,1251
20221219_115240,1255
20221219_115240,1248
20221219_115240,1235
20221219_115240,1277
20221219_115240,1290
20221219_115240,1271
20221219_115241,1241
20221219_115241,1245
20221219_115241,1245
20221219_115241,1274
20221219_115241,1266
20221219_115241,1252
20221219_115241,1247
20221219_115241,1260
20221219_115241,1256
20221219_115241,1240
20221219_115241,1217
20221219_115241,1256
20221219_115241,1258
20221219_115241,1214
20221219_115241,1265
20221219_115241,1268
20221219_115241,1249
20221219_115241,1249
20221219_115242,1232
20221219_115242,1240
20221219_115242,1283
20221219_115242,1227
20221219_115242,1232
20221219_115242,1248
20221219_115242,1241
20221219_115242,1241
20221219_115242,1232
20221219_115242,1243
20221219_115242,1244
20221219_115242,1205
20221219_115242,1266
20221219_115242,1251
20221219_115242,1248
20221219_115242,1253
20221219_115242,1258
20221219_115243,1242
20221219_115243,1267
20221219_115243,1263
20221219_115243,1245
20221219_115243,1278
20221219_115243,1244
20221219_115243,1235
20221219_115243,1200
20221219_115243,1274
20221219_115243,1231
20221219_115243,1246
20221219_115243,1244
20221219_115243,1245
20221219_115243,1246
20221219_115243,1268
20221219_115243,1222
20221219_115243,1262
20221219_115243,1256
20221219_115244,1246
20221219_115244,1225
20221219_115244,1261
20221219_115244,1246
20221219_115244,1255
20221219_115244,1225
20221219_115244,1235
20221219_115244,1232
20221219_115244,1220
20221219_115244,1267
20221219_115244,1250
20221219_115244,1254
20221219_115244,1244
20221219_115244,1253
20221219_115244,1253
20221219_115244,1223
20221219_115244,1274
20221219_115244,1244
20221219_115245,1202
20221219_115245,1277
20221219_115245,1252
20221219_115245,1232
20221219_115245,1210
20221219_115245,1260
20221219_115245,1209
20221219_115245,1236
20221219_115245,1248
20221219_115245,1205
20221219_115245,1229
20221219_115245,1245
20221219_115245,1209
20221219_115245,1253
20221219_115245,1230
20221219_115245,1241
20221219_115245,1271
20221219_115245,1281
20221219_115246,1260
20221219_115246,1222
20221219_115246,1251
20221219_115246,1206
20221219_115246,1265
20221219_115246,1234
20221219_115246,1241
20221219_115246,1254
20221219_115246,1229
20221219_115246,1227
20221219_115246,1243
20221219_115246,1217
20221219_115246,1271
20221219_115246,1264
20221219_115246,1246
20221219_115246,1235
20221219_115246,1246
20221219_115247,1235
20221219_115247,1207
20221219_115247,1288
20221219_115247,1245
20221219_115247,1268
20221219_115247,1204
20221219_115247,1249
20221219_115247,1205
20221219_115247,1242
20221219_115247,1246
20221219_115247,1237
20221219_115247,1257
20221219_115247,1256
20221219_115247,1232
20221219_115247,1248
20221219_115247,1278
20221219_115247,1249
20221219_115247,1209
20221219_115248,1247
20221219_115248,1258
20221219_115248,1265
20221219_115248,1240
20221219_115248,1208
20221219_115248,1276
20221219_115248,1223
20221219_115248,1215
20221219_115248,1212
20221219_115248,1265
20221219_115248,1227
20221219_115248,1241
20221219_115248,1264
20221219_115248,1210
20221219_115248,1196
20221219_115248,1228
20221219_115248,1203
20221219_115248,1258
20221219_115249,1242
20221219_115249,1199
20221219_115249,1238
20221219_115249,1221
20221219_115249,1206
20221219_115249,1258
20221219_115249,1250
20221219_115249,1249
20221219_115249,1228
20221219_115249,1238
20221219_115249,1226
20221219_115249,1258
20221219_115249,1237
20221219_115249,1237
20221219_115249,1252
20221219_115249,1267
20221219_115249,1210
20221219_115249,1250
20221219_115250,1228
20221219_115250,1222
20221219_115250,1261
20221219_115250,1257
20221219_115250,1252
20221219_115250,1225
20221219_115250,1215
20221219_115250,1246
20221219_115250,1224
20221219_115250,1217
20221219_115250,1254
20221219_115250,1215
20221219_115250,1215
20221219_115250,1253
20221219_115250,1254
20221219_115250,1237
20221219_115250,1220
20221219_115251,1249
20221219_115251,1241
20221219_115251,1225
20221219_115251,1242
20221219_115251,1245
20221219_115251,1246
20221219_115251,1232
20221219_115251,1246
20221219_115251,1208
20221219_115251,1214
20221219_115251,1248
20221219_115251,1232
20221219_115251,1220
20221219_115251,1233
20221219_115251,1248
20221219_115251,1257
20221219_115251,1200
20221219_115251,1244
20221219_115252,1197
20221219_115252,1212
20221219_115252,1229
20221219_115252,1214
