Time,CameraA Max
20221219_112818,17
20221219_112818,19
20221219_112819,13
20221219_112819,15
20221219_112819,21
20221219_112819,19
20221219_112819,15
20221219_112819,18
20221219_112819,17
20221219_112819,17
20221219_112819,15
20221219_112819,12
20221219_112819,15
20221219_112819,16
20221219_112819,17
20221219_112819,15
20221219_112819,17
20221219_112819,16
20221219_112819,16
20221219_112819,22
20221219_112820,17
20221219_112820,16
20221219_112820,18
20221219_112820,18
20221219_112820,19
20221219_112820,18
20221219_112820,19
20221219_112820,16
20221219_112820,18
20221219_112820,18
20221219_112820,16
20221219_112820,17
20221219_112820,13
20221219_112820,21
20221219_112820,22
20221219_112820,21
20221219_112820,24
20221219_112820,17
20221219_112821,14
20221219_112821,13
20221219_112821,16
20221219_112821,17
20221219_112821,17
20221219_112821,13
20221219_112821,18
20221219_112821,17
20221219_112821,17
20221219_112821,18
20221219_112821,22
20221219_112821,18
20221219_112821,15
20221219_112821,18
20221219_112821,17
20221219_112821,18
20221219_112821,17
20221219_112822,16
20221219_112822,17
20221219_112822,18
20221219_112822,13
20221219_112822,17
20221219_112822,16
20221219_112822,16
20221219_112822,14
20221219_112822,19
20221219_112822,16
20221219_112822,17
20221219_112822,17
20221219_112822,15
20221219_112822,14
20221219_112822,15
20221219_112822,21
20221219_112822,17
20221219_112822,17
20221219_112823,18
20221219_112823,15
20221219_112823,19
20221219_112823,19
20221219_112823,16
20221219_112823,23
20221219_112823,18
20221219_112823,14
20221219_112823,13
20221219_112823,23
20221219_112823,18
20221219_112823,16
20221219_112823,16
20221219_112823,18
20221219_112823,16
20221219_112823,13
20221219_112823,18
20221219_112823,19
20221219_112824,16
20221219_112824,19
20221219_112824,18
20221219_112824,16
20221219_112824,18
20221219_112824,17
20221219_112824,21
20221219_112824,14
20221219_112824,15
20221219_112824,13
20221219_112824,18
20221219_112824,15
20221219_112824,16
20221219_112824,19
20221219_112824,18
20221219_112824,18
20221219_112824,15
20221219_112824,16
20221219_112825,16
20221219_112825,14
20221219_112825,14
20221219_112825,19
20221219_112825,18
20221219_112825,18
20221219_112825,17
20221219_112825,22
20221219_112825,17
20221219_112825,15
20221219_112825,14
20221219_112825,17
20221219_112825,19
20221219_112825,14
20221219_112825,17
20221219_112825,14
20221219_112825,19
20221219_112825,16
20221219_112826,14
20221219_112826,21
20221219_112826,22
20221219_112826,16
20221219_112826,15
20221219_112826,16
20221219_112826,23
20221219_112826,17
20221219_112826,15
20221219_112826,18
20221219_112826,14
20221219_112826,13
20221219_112826,13
20221219_112826,18
20221219_112826,17
20221219_112826,17
20221219_112826,22
20221219_112827,18
20221219_112827,17
20221219_112827,22
20221219_112827,18
20221219_112827,17
20221219_112827,19
20221219_112827,17
20221219_112827,18
20221219_112827,21
20221219_112827,16
20221219_112827,22
20221219_112827,15
20221219_112827,19
20221219_112827,18
20221219_112827,14
20221219_112827,16
20221219_112827,16
20221219_112827,19
20221219_112828,14
20221219_112828,17
20221219_112828,15
20221219_112828,18
20221219_112828,11
20221219_112828,15
20221219_112828,15
20221219_112828,14
20221219_112828,19
20221219_112828,18
20221219_112828,17
20221219_112828,16
20221219_112828,19
20221219_112828,16
20221219_112828,23
20221219_112828,17
20221219_112828,18
20221219_112828,12
20221219_112829,14
20221219_112829,15
20221219_112829,18
20221219_112829,16
20221219_112829,17
20221219_112829,15
20221219_112829,17
20221219_112829,16
20221219_112829,15
20221219_112829,16
20221219_112829,21
20221219_112829,18
20221219_112829,22
20221219_112829,11
20221219_112829,11
20221219_112829,13
20221219_112829,16
20221219_112829,13
20221219_112830,23
20221219_112830,14
20221219_112830,17
20221219_112830,15
20221219_112830,14
20221219_112830,15
20221219_112830,18
20221219_112830,15
20221219_112830,21
20221219_112830,18
20221219_112830,19
20221219_112830,19
20221219_112830,14
20221219_112830,17
20221219_112830,15
20221219_112830,16
20221219_112830,14
20221219_112831,17
20221219_112831,14
20221219_112831,22
20221219_112831,15
20221219_112831,17
20221219_112831,19
20221219_112831,18
20221219_112831,15
20221219_112831,16
20221219_112831,18
20221219_112831,14
20221219_112831,19
20221219_112831,17
20221219_112831,21
20221219_112831,17
20221219_112831,19
20221219_112831,17
20221219_112831,16
20221219_112832,17
20221219_112832,19
20221219_112832,16
20221219_112832,21
20221219_112832,17
20221219_112832,18
20221219_112832,15
20221219_112832,18
20221219_112832,18
