Time,CameraA Max
20221220_184931,966
20221220_184931,952
20221220_184931,981
20221220_184931,983
20221220_184931,978
20221220_184931,972
20221220_184931,948
20221220_184931,971
20221220_184931,952
20221220_184932,959
20221220_184932,939
20221220_184932,949
20221220_184932,966
20221220_184932,970
20221220_184932,969
20221220_184932,965
20221220_184932,968
20221220_184932,957
20221220_184932,969
20221220_184932,959
20221220_184932,936
20221220_184932,965
20221220_184932,932
20221220_184932,943
20221220_184932,963
20221220_184932,947
20221220_184932,925
20221220_184933,965
20221220_184933,944
20221220_184933,933
20221220_184933,943
20221220_184933,989
20221220_184933,951
20221220_184933,941
20221220_184933,991
20221220_184933,963
20221220_184933,999
20221220_184933,953
20221220_184933,964
20221220_184933,988
20221220_184933,1005
20221220_184933,968
20221220_184933,998
20221220_184933,936
20221220_184933,978
20221220_184934,959
20221220_184934,963
20221220_184934,956
20221220_184934,928
20221220_184934,977
20221220_184934,967
20221220_184934,929
20221220_184934,957
20221220_184934,959
20221220_184934,979
20221220_184934,923
20221220_184934,941
20221220_184934,947
20221220_184934,972
20221220_184934,1003
20221220_184934,986
20221220_184934,963
20221220_184934,970
20221220_184935,979
20221220_184935,1003
20221220_184935,969
20221220_184935,930
20221220_184935,932
20221220_184935,976
20221220_184935,970
20221220_184935,941
20221220_184935,950
20221220_184935,959
20221220_184935,951
20221220_184935,980
20221220_184935,976
20221220_184935,980
20221220_184935,951
20221220_184935,943
20221220_184935,939
20221220_184936,949
20221220_184936,937
20221220_184936,951
20221220_184936,954
20221220_184936,967
20221220_184936,933
20221220_184936,978
20221220_184936,926
20221220_184936,960
20221220_184936,930
20221220_184936,941
20221220_184936,952
20221220_184936,951
20221220_184936,963
20221220_184936,970
20221220_184936,988
20221220_184936,957
20221220_184936,976
20221220_184937,970
20221220_184937,974
20221220_184937,959
20221220_184937,937
20221220_184937,933
20221220_184937,978
20221220_184937,979
20221220_184937,946
20221220_184937,950
20221220_184937,959
20221220_184937,974
20221220_184937,964
20221220_184937,941
20221220_184937,1008
20221220_184937,982
20221220_184937,958
20221220_184937,943
20221220_184937,956
20221220_184938,961
20221220_184938,973
20221220_184938,970
20221220_184938,927
20221220_184938,963
20221220_184938,982
20221220_184938,973
20221220_184938,967
20221220_184938,968
20221220_184938,962
20221220_184938,966
20221220_184938,970
20221220_184938,987
20221220_184938,952
20221220_184938,965
20221220_184938,981
20221220_184938,946
20221220_184938,976
20221220_184939,957
20221220_184939,949
20221220_184939,968
20221220_184939,960
20221220_184939,962
20221220_184939,958
20221220_184939,983
20221220_184939,968
20221220_184939,970
20221220_184939,974
