Time,CameraA Max
20221220_180449,484
20221220_180449,499
20221220_180449,507
20221220_180449,515
20221220_180449,527
20221220_180449,500
20221220_180449,517
20221220_180449,494
20221220_180449,499
20221220_180449,506
20221220_180450,512
20221220_180450,497
20221220_180450,491
20221220_180450,485
20221220_180450,495
20221220_180450,506
20221220_180450,484
20221220_180450,484
20221220_180450,476
20221220_180450,481
20221220_180450,517
20221220_180450,497
20221220_180450,527
20221220_180450,489
20221220_180450,476
20221220_180450,505
20221220_180450,499
20221220_180450,507
20221220_180451,513
20221220_180451,519
20221220_180451,517
20221220_180451,526
20221220_180451,505
20221220_180451,491
20221220_180451,513
20221220_180451,511
20221220_180451,486
20221220_180451,511
20221220_180451,527
20221220_180451,506
20221220_180451,503
20221220_180451,513
20221220_180451,517
20221220_180451,505
20221220_180451,493
20221220_180451,488
20221220_180452,504
20221220_180452,514
20221220_180452,509
20221220_180452,483
20221220_180452,520
20221220_180452,521
20221220_180452,495
20221220_180452,501
20221220_180452,506
20221220_180452,511
20221220_180452,516
20221220_180452,493
20221220_180452,501
20221220_180452,478
20221220_180452,494
20221220_180452,489
20221220_180452,502
20221220_180452,510
20221220_180453,509
20221220_180453,484
20221220_180453,491
20221220_180453,488
20221220_180453,497
20221220_180453,499
20221220_180453,480
20221220_180453,488
20221220_180453,499
20221220_180453,499
20221220_180453,519
20221220_180453,514
20221220_180453,498
20221220_180453,507
20221220_180453,501
20221220_180453,496
20221220_180453,503
20221220_180453,505
20221220_180454,490
20221220_180454,502
20221220_180454,483
20221220_180454,505
20221220_180454,506
20221220_180454,500
20221220_180454,521
20221220_180454,535
20221220_180454,525
20221220_180454,517
20221220_180454,488
20221220_180454,500
20221220_180454,489
20221220_180454,513
20221220_180454,495
20221220_180454,506
20221220_180454,500
20221220_180455,496
20221220_180455,503
20221220_180455,513
20221220_180455,513
20221220_180455,546
20221220_180455,523
20221220_180455,499
20221220_180455,482
20221220_180455,485
20221220_180455,494
20221220_180455,514
20221220_180455,509
20221220_180455,500
20221220_180455,486
20221220_180455,513
20221220_180455,495
20221220_180455,496
20221220_180455,502
20221220_180456,492
20221220_180456,499
20221220_180456,515
20221220_180456,505
20221220_180456,475
20221220_180456,495
20221220_180456,494
20221220_180456,507
20221220_180456,472
20221220_180456,503
20221220_180456,485
20221220_180456,499
20221220_180456,507
20221220_180456,485
20221220_180456,492
20221220_180456,497
20221220_180456,502
20221220_180456,511
20221220_180457,513
20221220_180457,471
20221220_180457,502
20221220_180457,503
20221220_180457,509
20221220_180457,530
20221220_180457,527
