Time,CameraA Max,CameraA Mean,CameraB Max,CameraB Mean
20221022_121020,149,151,80,76
20221022_121020,148,151,71,76
20221022_121020,148,151,79,76
20221022_121020,151,151,79,76
20221022_121020,154,151,74,76
20221022_121020,155,151,74,76
20221022_121020,166,151,78,76
20221022_121020,149,151,83,76
20221022_121020,155,151,76,76
20221022_121021,151,151,77,76
20221022_121021,160,152,76,77
20221022_121021,143,151,75,77
20221022_121021,158,152,80,77
20221022_121021,155,152,79,77
20221022_121021,156,152,82,77
20221022_121021,147,152,82,77
20221022_121021,152,151,80,77
20221022_121021,154,151,74,77
20221022_121021,154,152,78,77
20221022_121021,153,152,75,77
20221022_121022,149,152,78,77
20221022_121022,160,152,86,77
20221022_121022,148,152,78,77
20221022_121022,151,152,71,77
20221022_121022,149,152,78,77
20221022_121022,150,151,78,77
20221022_121022,154,152,76,77
20221022_121022,151,152,78,77
20221022_121022,149,152,79,77
20221022_121022,150,152,74,77
20221022_121022,155,151,71,77
20221022_121023,156,151,84,77
20221022_121023,156,151,74,77
20221022_121023,147,151,75,77
20221022_121023,163,152,74,77
20221022_121023,149,152,75,77
20221022_121023,156,152,84,77
20221022_121023,146,152,71,77
20221022_121023,148,152,77,77
20221022_121023,159,152,76,77
20221022_121023,161,152,75,77
20221022_121023,158,152,79,77
20221022_121024,149,152,85,77
20221022_121024,149,152,80,77
20221022_121024,151,152,77,77
20221022_121024,160,152,75,77
20221022_121024,157,152,78,77
20221022_121024,158,152,75,77
20221022_121024,148,152,73,77
20221022_121024,146,152,72,77
20221022_121024,152,152,85,77
20221022_121024,157,152,78,77
20221022_121025,152,153,75,77
20221022_121025,154,153,83,77
20221022_121025,153,153,80,77
20221022_121025,151,153,74,77
20221022_121025,156,153,82,77
20221022_121025,153,152,78,77
20221022_121025,147,152,78,77
20221022_121025,151,152,80,77
20221022_121025,157,152,75,77
20221022_121025,154,152,78,77
20221022_121025,153,152,89,77
20221022_121026,157,152,82,77
20221022_121026,153,152,83,77
20221022_121026,145,152,73,77
20221022_121026,144,152,78,77
20221022_121026,145,152,76,77
20221022_121026,158,152,78,77
20221022_121026,149,152,71,77
20221022_121026,151,152,83,77
20221022_121026,141,152,82,77
20221022_121026,159,152,72,77
20221022_121026,156,152,80,77
20221022_121027,159,152,82,77
20221022_121027,146,152,69,77
20221022_121027,165,152,78,77
20221022_121027,152,152,80,77
20221022_121027,159,152,73,77
20221022_121027,148,152,80,77
20221022_121027,147,152,85,77
20221022_121027,153,152,83,78
20221022_121027,150,152,83,78
20221022_121027,159,152,72,78
20221022_121027,158,152,76,78
20221022_121028,160,152,84,78
20221022_121028,155,153,72,78
20221022_121028,156,153,70,77
20221022_121028,150,153,84,78
20221022_121028,145,153,79,78
20221022_121028,152,152,80,78
20221022_121028,157,152,86,78
20221022_121028,154,152,75,78
20221022_121028,151,152,87,78
20221022_121028,154,152,73,78
20221022_121028,159,153,85,78
20221022_121029,163,153,78,78
20221022_121029,146,152,68,78
20221022_121029,145,152,79,78
20221022_121029,153,152,79,78
20221022_121029,157,152,78,78
20221022_121029,152,152,73,78
20221022_121029,159,153,80,78
20221022_121029,168,153,74,78
20221022_121029,152,153,85,78
20221022_121029,148,153,82,78
20221022_121029,149,153,86,78
20221022_121030,152,153,82,78
20221022_121030,148,152,75,78
20221022_121030,157,153,80,78
20221022_121030,159,153,75,78
20221022_121030,154,153,76,78
20221022_121030,151,153,79,78
20221022_121030,143,153,82,78
20221022_121030,155,152,75,78
20221022_121030,149,152,80,78
20221022_121030,155,153,90,78
20221022_121030,151,153,72,78
20221022_121031,155,153,79,78
20221022_121031,146,153,78,78
20221022_121031,151,153,79,78
20221022_121031,155,153,75,78
20221022_121031,149,153,80,78
20221022_121031,152,153,82,78
20221022_121031,151,153,75,78
20221022_121031,145,152,84,78
20221022_121031,160,153,78,78
20221022_121031,149,152,86,79
20221022_121032,149,152,70,78
20221022_121032,151,152,77,78
20221022_121032,155,152,79,78
20221022_121032,153,152,80,78
20221022_121032,160,153,79,78
20221022_121032,149,153,79,78
20221022_121032,160,153,82,78
20221022_121032,164,153,83,78
20221022_121032,155,153,78,78
20221022_121032,156,153,83,79
20221022_121032,155,153,82,79
20221022_121033,158,153,84,79
20221022_121033,157,153,76,79
20221022_121033,163,153,73,79
20221022_121033,151,153,78,78
20221022_121033,156,153,78,79
20221022_121033,144,153,75,78
20221022_121033,154,153,88,79
20221022_121033,152,153,78,78
20221022_121033,152,153,78,78
20221022_121033,164,153,75,79
20221022_121033,150,153,78,79
20221022_121034,159,153,85,79
20221022_121034,164,153,73,79
20221022_121034,152,153,78,79
20221022_121034,151,153,77,79
20221022_121034,158,153,82,79
20221022_121034,154,153,89,79
20221022_121034,157,153,82,79
20221022_121034,155,153,75,79
20221022_121034,140,153,77,79
20221022_121034,156,153,87,79
20221022_121034,154,153,75,79
20221022_121035,157,153,80,79
20221022_121035,157,153,78,79
20221022_121035,146,153,83,79
20221022_121035,151,153,79,79
20221022_121035,153,153,83,79
20221022_121035,154,153,85,79
20221022_121035,149,153,88,79
20221022_121035,151,153,75,79
20221022_121035,151,153,92,79
20221022_121035,149,153,74,79
20221022_121035,164,153,78,79
20221022_121036,155,153,84,79
20221022_121036,153,154,76,79
20221022_121036,157,154,69,79
20221022_121036,157,154,82,79
20221022_121036,149,154,83,79
20221022_121036,152,154,86,79
20221022_121036,145,154,79,79
20221022_121036,148,154,79,79
20221022_121036,160,154,74,79
20221022_121036,150,154,77,79
20221022_121037,150,154,83,79
20221022_121037,159,154,74,79
20221022_121037,153,154,86,79
20221022_121037,144,153,79,79
20221022_121037,160,153,80,79
20221022_121037,159,153,82,79
20221022_121037,155,153,82,79
20221022_121037,155,153,80,79
20221022_121037,163,153,89,79
20221022_121037,160,153,80,80
20221022_121037,164,153,78,80
20221022_121038,164,154,83,80
20221022_121038,154,154,80,80
20221022_121038,170,154,83,80
20221022_121038,158,154,82,80
20221022_121038,168,155,77,80
20221022_121038,154,155,82,80
20221022_121038,158,155,82,80
20221022_121038,168,155,86,80
20221022_121038,156,155,84,80
20221022_121038,151,155,80,80
20221022_121038,153,155,89,80
20221022_121039,152,155,78,80
20221022_121039,166,155,78,80
20221022_121039,155,155,76,80
20221022_121039,155,155,76,80
20221022_121039,159,155,86,80
20221022_121039,158,155,78,80
20221022_121039,154,155,73,80
20221022_121039,166,155,80,80
20221022_121039,148,155,80,80
20221022_121039,155,155,82,80
20221022_121039,153,155,79,80
20221022_121040,157,155,84,80
20221022_121040,154,155,82,80
20221022_121040,155,155,91,80
20221022_121040,156,156,79,80
20221022_121040,155,156,84,80
20221022_121040,158,156,76,80
20221022_121040,157,156,73,80
20221022_121040,161,156,78,80
20221022_121040,153,156,80,80
20221022_121040,153,156,91,80
20221022_121040,151,156,78,80
20221022_121041,149,156,87,80
20221022_121041,168,156,82,80
20221022_121041,148,156,84,80
20221022_121041,152,156,80,80
20221022_121041,146,156,75,80
20221022_121041,161,156,78,80
20221022_121041,150,156,84,81
20221022_121041,147,156,78,80
20221022_121041,153,156,77,81
20221022_121041,155,156,76,80
20221022_121042,149,156,78,80
20221022_121042,161,156,83,80
20221022_121042,153,156,74,80
20221022_121042,149,156,86,80
20221022_121042,153,156,80,80
20221022_121042,156,156,77,80
20221022_121042,158,156,85,80
20221022_121042,165,156,77,80
20221022_121042,155,155,89,80
20221022_121042,150,155,85,80
20221022_121042,149,155,76,80
20221022_121043,165,155,78,80
20221022_121043,157,155,79,80
20221022_121043,163,155,73,80
20221022_121043,143,155,80,80
20221022_121043,164,155,74,80
20221022_121043,160,155,76,80
20221022_121043,156,155,88,80
20221022_121043,164,155,72,79
20221022_121043,164,155,84,79
20221022_121043,161,155,76,79
20221022_121043,155,155,77,79
20221022_121044,159,155,77,79
20221022_121044,154,155,71,79
20221022_121044,156,155,89,79
20221022_121044,154,155,83,80
20221022_121044,161,155,75,80
20221022_121044,150,155,77,79
20221022_121044,152,155,85,80
20221022_121044,156,155,88,80
20221022_121044,152,155,80,80
20221022_121044,154,155,75,79
20221022_121044,151,155,77,79
20221022_121045,147,155,79,79
20221022_121045,151,155,79,79
20221022_121045,153,154,69,79
20221022_121045,152,154,79,79
20221022_121045,155,154,83,79
20221022_121045,154,154,74,79
20221022_121045,156,154,80,79
20221022_121045,158,154,83,79
20221022_121045,152,155,82,79
20221022_121045,154,154,76,79
20221022_121045,158,154,82,79
20221022_121046,166,155,79,79
20221022_121046,149,155,78,79
20221022_121046,156,155,82,79
20221022_121046,149,155,84,79
20221022_121046,155,155,79,79
20221022_121046,156,155,75,79
20221022_121046,150,155,78,79
20221022_121046,158,155,82,79
20221022_121046,166,155,87,79
20221022_121046,155,155,77,79
20221022_121047,157,155,89,79
20221022_121047,158,155,84,79
20221022_121047,157,155,78,79
20221022_121047,148,155,78,79
20221022_121047,164,155,87,79
20221022_121047,153,155,82,79
20221022_121047,149,155,80,79
20221022_121047,165,155,79,79
20221022_121047,155,155,73,79
20221022_121047,151,155,76,79
20221022_121047,165,155,86,79
20221022_121048,152,155,86,79
20221022_121048,156,155,80,79
20221022_121048,148,155,77,79
20221022_121048,157,155,85,79
20221022_121048,152,155,76,79
20221022_121048,145,154,85,79
20221022_121048,150,154,85,80
20221022_121048,161,154,79,80
20221022_121048,153,154,77,80
20221022_121048,153,154,76,80
20221022_121048,156,154,86,80
20221022_121049,147,154,82,80
20221022_121049,152,154,84,80
20221022_121049,159,154,82,80
20221022_121049,151,154,76,80
20221022_121049,150,154,82,80
20221022_121049,155,154,86,80
20221022_121049,158,154,82,80
20221022_121049,160,154,80,80
20221022_121049,161,154,83,80
20221022_121049,143,154,76,80
20221022_121049,157,154,75,80
20221022_121050,157,154,80,80
20221022_121050,149,154,75,80
20221022_121050,148,154,78,80
20221022_121050,149,154,78,80
20221022_121050,160,154,79,80
20221022_121050,160,154,70,80
20221022_121050,161,154,82,80
20221022_121050,148,154,74,80
20221022_121050,157,154,88,80
20221022_121050,154,154,77,80
20221022_121050,155,154,74,80
20221022_121051,152,154,84,80
20221022_121051,155,154,76,80
20221022_121051,157,154,74,80
20221022_121051,156,154,87,80
20221022_121051,153,154,77,80
20221022_121051,163,154,73,79
20221022_121051,156,154,89,80
20221022_121051,152,154,74,79
20221022_121051,157,154,79,79
20221022_121051,156,154,82,79
20221022_121052,153,154,87,80
20221022_121052,151,154,83,79
20221022_121052,148,154,78,79
20221022_121052,154,154,78,79
20221022_121052,153,154,79,79
20221022_121052,157,154,76,79
20221022_121052,160,154,86,80
20221022_121052,145,153,77,79
20221022_121052,161,154,80,79
20221022_121052,161,154,84,79
20221022_121052,148,154,93,80
20221022_121053,153,154,85,80
20221022_121053,152,154,80,80
20221022_121053,164,154,82,80
20221022_121053,153,154,86,80
20221022_121053,159,154,80,80
20221022_121053,160,154,80,80
20221022_121053,156,154,76,80
20221022_121053,152,154,82,80
20221022_121053,141,154,80,80
20221022_121053,159,154,79,80
20221022_121053,153,154,84,80
20221022_121054,167,154,80,80
20221022_121054,150,154,79,80
20221022_121054,159,154,76,79
20221022_121054,161,155,86,80
20221022_121054,166,155,77,79
20221022_121054,160,155,84,79
20221022_121054,164,155,82,80
20221022_121054,155,155,82,80
20221022_121054,159,155,77,80
20221022_121054,170,155,78,80
20221022_121054,160,156,80,80
20221022_121055,144,156,77,80
20221022_121055,159,156,82,80
20221022_121055,148,155,85,80
20221022_121055,160,155,85,80
20221022_121055,166,156,85,80
20221022_121055,157,156,85,80
20221022_121055,157,156,83,80
20221022_121055,155,156,82,81
20221022_121055,159,156,82,81
20221022_121055,150,156,79,81
20221022_121056,157,156,79,81
20221022_121056,159,156,80,81
20221022_121056,159,156,77,81
20221022_121056,159,156,82,81
20221022_121056,152,156,87,81
20221022_121056,161,156,82,81
20221022_121056,156,156,84,81
20221022_121056,157,156,87,81
20221022_121056,153,156,80,81
20221022_121056,159,156,83,81
20221022_121056,161,156,76,81
20221022_121057,163,157,75,81
20221022_121057,154,157,78,81
20221022_121057,164,157,76,81
20221022_121057,147,156,78,81
20221022_121057,158,157,83,81
20221022_121057,158,157,84,81
20221022_121057,159,157,85,81
20221022_121057,149,157,83,81
20221022_121057,164,157,82,81
20221022_121057,154,157,77,81
20221022_121057,151,157,89,81
20221022_121058,159,157,72,80
20221022_121058,154,157,78,80
20221022_121058,153,157,86,80
20221022_121058,147,156,90,81
20221022_121058,149,156,79,81
20221022_121058,157,157,77,81
20221022_121058,153,156,75,81
20221022_121058,156,157,74,80
20221022_121058,160,156,79,80
20221022_121058,149,156,77,80
20221022_121058,170,157,82,80
20221022_121059,157,157,80,80
20221022_121059,158,156,83,80
20221022_121059,157,156,77,80
20221022_121059,145,156,88,80
20221022_121059,146,156,84,80
20221022_121059,151,156,79,80
20221022_121059,154,155,82,81
20221022_121059,153,155,83,81
20221022_121059,155,155,77,81
20221022_121059,163,155,80,81
20221022_121059,166,156,78,80
20221022_121100,150,156,76,80
20221022_121100,153,155,78,80
20221022_121100,150,155,77,80
20221022_121100,163,155,77,80
20221022_121100,157,155,86,80
20221022_121100,152,155,82,80
20221022_121100,151,155,79,80
20221022_121100,148,155,79,80
20221022_121100,163,155,88,80
20221022_121100,160,155,78,80
20221022_121101,154,155,87,80
20221022_121101,165,155,80,80
20221022_121101,158,155,84,80
20221022_121101,154,155,79,80
20221022_121101,165,155,84,80
20221022_121101,153,155,77,80
20221022_121101,160,155,83,80
20221022_121101,155,155,75,80
20221022_121101,148,155,84,80
20221022_121101,155,155,82,80
20221022_121101,161,155,76,80
20221022_121102,153,155,82,80
20221022_121102,149,155,85,80
20221022_121102,168,155,80,80
20221022_121102,160,155,76,80
20221022_121102,146,155,83,80
20221022_121102,153,155,80,80
20221022_121102,161,155,73,80
20221022_121102,157,155,80,80
20221022_121102,152,155,76,80
20221022_121102,161,155,71,80
20221022_121102,160,155,83,80
20221022_121103,165,156,80,79
20221022_121103,147,156,80,79
20221022_121103,159,156,75,79
20221022_121103,150,156,79,79
20221022_121103,153,155,86,80
20221022_121103,157,155,84,80
20221022_121103,150,155,85,80
20221022_121103,163,155,73,80
20221022_121103,150,155,87,80
20221022_121103,151,155,82,80
20221022_121103,152,155,82,80
20221022_121104,165,155,84,80
20221022_121104,160,156,76,80
20221022_121104,158,156,80,80
20221022_121104,160,156,82,80
20221022_121104,171,156,82,80
20221022_121104,160,156,80,80
20221022_121104,160,156,82,80
20221022_121104,159,156,80,80
20221022_121104,169,156,84,80
20221022_121104,153,156,83,80
20221022_121104,150,156,82,80
20221022_121105,156,156,85,80
20221022_121105,158,156,90,80
20221022_121105,160,156,84,81
20221022_121105,154,157,82,81
20221022_121105,157,157,86,81
20221022_121105,155,157,86,81
20221022_121105,155,156,76,81
20221022_121105,165,157,75,80
20221022_121105,158,157,79,80
20221022_121105,161,157,88,80
20221022_121105,153,157,85,81
20221022_121106,153,156,75,80
20221022_121106,149,156,89,81
20221022_121106,147,156,89,81
20221022_121106,160,156,83,81
20221022_121106,155,156,80,81
20221022_121106,155,156,78,81
20221022_121106,155,156,85,81
20221022_121106,161,156,85,81
20221022_121106,152,156,82,81
20221022_121106,153,156,83,81
20221022_121107,160,156,82,81
20221022_121107,165,156,82,81
20221022_121107,153,156,74,81
20221022_121107,166,157,77,81
20221022_121107,158,157,77,81
20221022_121107,155,157,78,81
20221022_121107,159,157,84,81
20221022_121107,153,156,89,81
20221022_121107,155,156,83,81
20221022_121107,152,156,78,81
20221022_121107,153,156,76,81
20221022_121108,157,156,71,81
20221022_121108,158,156,83,81
20221022_121108,153,156,82,81
20221022_121108,158,157,86,81
20221022_121108,156,156,71,81
20221022_121108,155,156,85,81
20221022_121108,156,157,79,81
20221022_121108,159,157,84,81
20221022_121108,160,157,80,81
20221022_121108,157,157,86,81
20221022_121108,151,156,80,81
20221022_121109,152,156,79,81
20221022_121109,157,156,74,81
20221022_121109,145,156,75,81
20221022_121109,164,156,83,81
20221022_121109,157,156,73,81
20221022_121109,151,155,84,81
20221022_121109,147,155,73,81
20221022_121109,151,155,73,80
20221022_121109,166,155,78,80
20221022_121109,159,156,82,80
20221022_121109,155,155,78,80
20221022_121110,156,155,86,80
20221022_121110,155,155,84,80
20221022_121110,154,155,84,80
20221022_121110,158,155,73,80
20221022_121110,153,155,73,80
20221022_121110,165,155,82,80
20221022_121110,159,155,79,80
20221022_121110,153,155,83,80
20221022_121110,158,155,82,80
20221022_121110,161,156,83,80
20221022_121111,157,156,78,80
20221022_121111,157,156,79,79
20221022_121111,158,156,79,79
20221022_121111,148,156,77,79
20221022_121111,150,156,75,79
20221022_121111,150,155,87,79
20221022_121111,152,155,82,79
20221022_121111,157,155,85,79
20221022_121111,158,155,78,79
20221022_121111,166,155,78,79
20221022_121111,157,156,70,79
20221022_121112,153,155,74,79
20221022_121112,168,155,80,79
20221022_121112,156,155,89,79
20221022_121112,159,155,87,79
20221022_121112,160,156,83,79
20221022_121112,154,156,83,79
20221022_121112,154,156,85,79
20221022_121112,158,156,82,79
20221022_121112,154,156,78,80
20221022_121112,164,156,78,80
20221022_121112,154,156,75,79
20221022_121113,157,156,78,79
20221022_121113,154,156,77,79
20221022_121113,164,156,80,79
20221022_121113,156,156,86,79
20221022_121113,156,156,83,79
20221022_121113,165,156,79,79
20221022_121113,157,156,84,79
20221022_121113,168,156,78,79
20221022_121113,163,157,86,79
20221022_121113,152,156,85,80
20221022_121113,154,157,82,80
