Time,CameraA Max,CameraA Mean,CameraB Max,CameraB Mean
20221101_204332,100,115,125,140
20221101_204332,103,115,122,140
20221101_204332,107,115,138,140
20221101_204332,108,115,136,140
20221101_204332,117,115,145,140
20221101_204332,123,115,135,140
20221101_204332,109,115,140,140
20221101_204332,113,115,127,139
20221101_204332,109,114,130,139
20221101_204332,113,114,138,139
20221101_204333,110,114,133,139
20221101_204333,115,114,134,139
20221101_204333,110,114,139,139
20221101_204333,127,114,131,139
20221101_204333,115,114,140,138
20221101_204333,117,114,134,138
20221101_204333,116,114,148,138
20221101_204333,114,114,133,138
20221101_204333,115,114,137,138
20221101_204333,117,114,132,138
20221101_204334,108,114,131,138
20221101_204334,114,114,139,138
20221101_204334,108,114,136,138
20221101_204334,119,114,133,138
20221101_204334,125,114,134,138
20221101_204334,110,114,143,138
20221101_204334,111,114,132,138
20221101_204334,103,114,134,138
20221101_204334,117,114,131,137
20221101_204334,110,114,138,137
20221101_204335,110,114,149,137
20221101_204335,116,114,136,137
20221101_204335,109,114,138,137
20221101_204335,110,113,128,137
20221101_204335,117,113,137,137
20221101_204335,115,113,138,137
20221101_204335,118,114,127,137
20221101_204335,110,113,140,137
20221101_204335,110,113,132,137
20221101_204335,104,113,126,137
20221101_204336,109,113,129,137
20221101_204336,106,113,132,136
20221101_204336,108,113,137,136
20221101_204336,106,113,136,136
20221101_204336,119,113,134,136
20221101_204336,113,113,134,136
20221101_204336,114,113,130,136
20221101_204336,113,113,133,136
20221101_204336,116,113,140,135
20221101_204336,115,113,133,135
20221101_204337,108,112,138,135
20221101_204337,105,112,143,135
20221101_204337,110,112,134,135
20221101_204337,109,112,127,134
20221101_204337,108,112,133,134
20221101_204337,110,112,133,134
20221101_204337,109,112,136,134
20221101_204337,110,112,128,134
20221101_204337,110,112,143,134
20221101_204337,126,112,137,134
20221101_204338,118,112,136,134
20221101_204338,116,112,138,134
20221101_204338,107,112,133,134
20221101_204338,114,112,134,134
20221101_204338,115,112,144,134
20221101_204338,115,111,147,134
20221101_204338,114,111,139,134
20221101_204338,108,111,134,134
20221101_204338,108,111,129,134
20221101_204339,113,111,130,134
20221101_204339,112,111,128,134
20221101_204339,100,111,118,134
20221101_204339,103,111,122,134
20221101_204339,102,111,123,133
20221101_204339,103,111,118,133
20221101_204339,105,111,129,133
20221101_204339,109,111,110,133
20221101_204339,97,111,110,133
20221101_204339,92,110,112,132
20221101_204340,95,110,107,132
20221101_204340,99,110,110,132
20221101_204340,102,110,119,132
20221101_204340,94,110,113,132
20221101_204340,94,110,113,131
20221101_204340,105,110,111,131
20221101_204340,96,109,115,131
20221101_204341,97,109,109,131
20221101_204341,97,109,108,130
20221101_204341,95,109,110,130
20221101_204341,89,109,102,130
20221101_204341,85,108,96,129
20221101_204341,86,108,97,129
20221101_204341,80,108,91,129
20221101_204342,85,108,97,128
20221101_204342,84,107,102,128
20221101_204342,78,107,97,128
20221101_204342,87,107,104,128
20221101_204342,90,107,108,127
20221101_204343,95,107,112,127
20221101_204343,91,106,102,127
20221101_204343,93,106,108,127
20221101_204343,95,106,108,127
20221101_204343,88,106,114,127
20221101_204343,93,106,100,126
20221101_204343,90,106,108,126
20221101_204344,94,106,104,125
20221101_204344,89,105,105,125
20221101_204344,94,105,99,125
20221101_204344,82,105,98,124
20221101_204344,88,105,106,124
20221101_204344,93,104,108,124
20221101_204344,96,104,104,124
20221101_204345,90,104,109,123
20221101_204345,91,104,103,123
20221101_204345,90,103,108,123
20221101_204345,90,103,99,122
20221101_204345,82,103,95,122
20221101_204345,84,103,97,122
20221101_204345,86,102,97,121
20221101_204345,86,102,99,121
20221101_204346,83,102,97,120
20221101_204346,77,101,93,120
20221101_204346,79,101,93,120
20221101_204346,78,101,97,119
20221101_204346,76,100,103,119
20221101_204346,83,100,89,118
20221101_204346,84,100,96,118
20221101_204346,77,99,88,118
20221101_204347,73,99,82,117
20221101_204347,83,99,87,117
20221101_204347,82,98,87,116
20221101_204347,79,98,89,116
20221101_204347,85,98,96,115
20221101_204347,78,97,87,115
20221101_204347,84,97,84,114
20221101_204348,80,97,89,114
20221101_204348,91,97,102,113
20221101_204348,82,96,97,113
20221101_204348,80,96,95,113
20221101_204348,86,96,98,112
20221101_204348,88,96,107,112
20221101_204348,87,95,105,112
20221101_204349,87,95,99,112
20221101_204349,77,95,92,111
20221101_204349,82,95,96,111
20221101_204349,84,94,97,110
20221101_204349,78,94,91,110
20221101_204349,89,94,103,110
20221101_204350,80,93,102,109
20221101_204350,86,93,100,109
20221101_204350,94,93,105,109
20221101_204350,89,93,102,108
20221101_204350,90,92,108,108
20221101_204350,90,92,100,108
20221101_204350,87,92,107,107
20221101_204351,85,92,103,107
20221101_204351,90,92,97,107
20221101_204351,86,91,96,106
20221101_204351,84,91,97,106
20221101_204351,86,91,99,106
20221101_204351,85,91,93,105
20221101_204351,87,90,100,105
20221101_204352,86,90,102,104
20221101_204352,83,90,108,104
20221101_204352,87,89,104,104
20221101_204352,82,89,97,103
20221101_204352,85,89,112,103
20221101_204352,77,88,100,103
20221101_204352,84,88,85,102
20221101_204353,79,88,95,102
20221101_204353,88,88,97,102
20221101_204353,82,87,94,101
20221101_204353,82,87,92,101
20221101_204353,84,87,105,101
20221101_204353,87,87,96,101
20221101_204353,92,87,102,100
20221101_204353,82,87,97,100
20221101_204354,77,86,94,100
20221101_204354,76,86,86,100
20221101_204354,80,86,88,99
20221101_204354,82,86,96,99
20221101_204354,79,86,88,99
20221101_204354,79,85,93,99
20221101_204354,80,85,100,99
20221101_204354,82,85,96,99
20221101_204354,89,85,95,98
20221101_204355,83,85,98,98
20221101_204355,94,85,95,98
20221101_204355,84,85,99,98
20221101_204355,76,84,99,98
20221101_204355,83,84,92,98
20221101_204355,80,84,91,98
20221101_204355,79,84,90,98
20221101_204356,82,84,88,98
20221101_204356,80,84,93,98
20221101_204356,93,84,91,98
20221101_204356,73,84,85,97
20221101_204356,78,84,92,97
20221101_204356,82,84,82,97
20221101_204357,73,84,89,97
20221101_204357,75,84,97,97
20221101_204357,79,84,93,97
20221101_204357,77,83,95,96
20221101_204357,82,83,97,96
20221101_204357,85,83,90,96
20221101_204358,80,83,91,96
20221101_204358,87,83,104,96
20221101_204358,85,83,102,96
20221101_204358,85,83,98,96
20221101_204358,86,83,97,96
20221101_204358,90,83,95,96
20221101_204358,86,83,90,96
20221101_204358,78,83,86,96
20221101_204359,79,83,88,95
20221101_204359,75,82,94,95
20221101_204359,78,82,90,95
20221101_204359,77,82,102,95
20221101_204359,91,82,98,95
20221101_204359,86,82,97,95
20221101_204359,83,82,99,95
20221101_204400,87,82,97,95
20221101_204400,87,82,96,95
20221101_204400,92,83,99,95
20221101_204400,82,83,95,95
20221101_204400,82,83,102,95
20221101_204400,85,83,94,95
20221101_204400,82,83,77,95
20221101_204400,72,83,85,95
20221101_204401,77,83,82,95
20221101_204401,74,83,83,95
20221101_204401,72,82,84,95
20221101_204401,71,82,74,95
20221101_204401,67,82,78,95
20221101_204401,71,82,89,95
20221101_204401,78,82,84,94
20221101_204401,76,82,95,95
20221101_204402,70,82,73,94
20221101_204402,65,82,66,94
20221101_204402,64,81,66,94
20221101_204402,63,81,69,94
20221101_204402,59,81,64,93
20221101_204402,68,81,69,93
20221101_204402,67,81,64,92
20221101_204402,58,80,65,92
20221101_204403,56,80,61,92
20221101_204403,50,80,59,91
20221101_204403,48,79,52,91
20221101_204403,48,79,53,91
20221101_204403,50,79,55,90
20221101_204403,48,78,38,89
20221101_204403,44,78,45,89
20221101_204403,48,78,58,88
20221101_204404,54,77,57,88
20221101_204404,54,77,62,88
20221101_204404,54,77,74,87
20221101_204404,71,76,75,87
20221101_204404,67,76,75,87
20221101_204404,69,76,76,86
20221101_204405,69,76,79,86
20221101_204405,67,76,78,86
20221101_204405,71,76,79,86
20221101_204405,70,75,87,86
20221101_204405,82,75,91,86
20221101_204405,83,75,92,86
20221101_204406,88,75,99,86
20221101_204406,89,75,91,85
20221101_204406,89,75,106,86
20221101_204406,86,75,111,86
20221101_204406,95,76,107,86
20221101_204406,85,76,105,86
20221101_204406,86,76,96,86
20221101_204407,86,76,94,86
20221101_204407,83,76,111,86
20221101_204407,103,76,138,86
20221101_204407,126,76,138,87
20221101_204407,110,77,122,87
20221101_204408,93,77,113,87
20221101_204408,97,77,129,87
20221101_204408,96,77,114,88
20221101_204408,97,77,115,88
20221101_204408,100,77,135,88
20221101_204409,95,77,124,89
20221101_204409,96,78,125,89
20221101_204409,95,78,112,89
20221101_204409,105,78,130,89
20221101_204409,112,78,126,90
20221101_204410,104,78,131,90
20221101_204410,109,79,124,90
20221101_204410,110,79,137,91
20221101_204410,117,79,148,91
20221101_204410,117,80,144,92
20221101_204410,117,80,144,92
20221101_204411,120,80,143,93
20221101_204411,123,81,147,93
20221101_204411,118,81,153,94
20221101_204411,124,82,138,94
20221101_204411,119,82,149,95
20221101_204411,116,82,159,96
20221101_204411,123,83,148,96
20221101_204412,120,83,145,97
20221101_204412,129,84,159,98
20221101_204412,128,84,158,98
20221101_204412,136,85,156,99
20221101_204412,130,85,155,99
20221101_204412,134,86,164,100
20221101_204413,126,86,163,101
20221101_204413,135,87,159,101
20221101_204413,138,87,167,102
20221101_204413,141,88,176,103
20221101_204413,133,88,165,104
20221101_204413,140,89,166,104
20221101_204413,133,89,167,105
20221101_204414,130,90,161,106
20221101_204414,134,90,171,106
20221101_204414,127,91,169,107
20221101_204414,131,91,174,108
20221101_204414,128,92,161,109
20221101_204414,135,92,172,109
20221101_204414,132,93,163,110
20221101_204415,135,93,186,111
20221101_204415,144,94,166,112
20221101_204415,146,94,164,112
20221101_204415,140,95,172,113
20221101_204416,145,95,153,114
20221101_204416,134,96,156,114
20221101_204416,131,96,164,115
20221101_204416,129,97,156,115
20221101_204416,134,97,163,116
20221101_204416,127,98,171,117
20221101_204416,133,98,161,118
20221101_204417,126,99,161,119
20221101_204417,132,100,159,119
20221101_204417,124,100,156,120
20221101_204417,129,101,166,121
20221101_204417,129,101,152,122
20221101_204417,135,102,163,123
20221101_204417,122,102,154,123
20221101_204417,127,103,156,124
20221101_204418,129,103,156,125
20221101_204418,131,104,151,126
20221101_204418,132,105,152,126
20221101_204418,123,105,160,127
20221101_204418,131,106,151,128
20221101_204418,134,107,158,129
20221101_204418,128,107,156,130
20221101_204418,127,108,148,131
20221101_204419,122,109,147,132
20221101_204419,129,110,153,133
20221101_204419,124,110,148,134
20221101_204419,126,111,153,135
20221101_204419,124,112,160,136
20221101_204419,124,113,155,137
20221101_204419,126,113,156,138
20221101_204419,128,114,155,139
20221101_204420,129,115,169,140
20221101_204420,131,116,166,141
20221101_204420,131,116,167,142
20221101_204420,134,117,166,143
20221101_204420,130,118,158,144
20221101_204420,133,118,166,144
20221101_204420,129,119,160,145
20221101_204420,137,119,155,146
20221101_204421,130,120,154,147
20221101_204421,132,121,163,147
20221101_204421,134,121,151,148
20221101_204421,129,121,164,149
20221101_204421,130,122,153,149
20221101_204422,125,122,161,150
20221101_204422,132,123,154,150
20221101_204422,128,123,163,151
20221101_204422,129,123,161,151
20221101_204422,128,124,160,152
20221101_204423,119,124,158,153
20221101_204423,136,125,149,153
20221101_204423,126,125,147,153
20221101_204423,123,125,152,153
20221101_204424,126,125,158,153
20221101_204424,123,125,167,154
20221101_204424,128,126,150,154
20221101_204424,125,126,150,155
20221101_204424,126,126,153,155
20221101_204425,125,127,155,155
20221101_204425,117,127,148,155
20221101_204425,109,127,144,156
20221101_204425,124,127,141,156
20221101_204425,112,127,146,156
20221101_204425,124,127,148,156
20221101_204426,128,128,141,156
20221101_204426,118,128,146,157
20221101_204426,117,128,153,157
20221101_204426,120,128,147,157
20221101_204426,116,128,143,157
20221101_204426,123,128,152,157
20221101_204427,128,128,141,157
20221101_204427,128,128,149,157
20221101_204427,134,128,153,157
20221101_204427,131,128,165,157
20221101_204427,126,128,161,157
20221101_204427,129,128,167,157
20221101_204427,122,128,163,157
20221101_204427,130,128,156,158
20221101_204428,128,128,155,157
20221101_204428,117,128,143,157
20221101_204428,115,128,143,157
20221101_204428,109,128,131,157
20221101_204428,117,128,144,157
20221101_204428,112,128,131,156
20221101_204428,110,127,130,156
20221101_204429,111,127,134,156
20221101_204429,127,127,143,155
20221101_204429,119,127,150,155
20221101_204429,115,127,141,155
20221101_204429,115,126,138,155
20221101_204429,117,126,139,155
20221101_204429,127,126,149,154
20221101_204429,128,126,155,154
20221101_204430,122,126,150,154
20221101_204430,116,126,143,154
20221101_204430,117,126,147,154
20221101_204430,111,126,138,153
20221101_204430,111,125,135,153
20221101_204430,122,125,147,153
20221101_204430,117,125,135,152
20221101_204430,111,125,134,152
20221101_204431,111,124,125,152
20221101_204431,103,124,132,151
20221101_204431,107,124,124,151
20221101_204431,107,123,126,151
20221101_204431,111,123,139,151
20221101_204431,113,123,139,150
20221101_204431,110,123,136,150
20221101_204431,99,123,133,150
20221101_204432,111,122,137,149
20221101_204432,117,122,140,149
20221101_204432,118,122,144,149
20221101_204432,113,122,130,149
20221101_204432,112,122,139,149
20221101_204432,105,122,134,148
20221101_204432,116,122,134,148
20221101_204432,117,121,141,148
20221101_204433,113,121,132,148
20221101_204433,110,121,146,148
20221101_204433,118,121,129,148
20221101_204433,116,121,139,147
20221101_204433,117,121,136,147
20221101_204433,107,120,146,147
20221101_204433,113,120,138,147
20221101_204434,127,120,148,147
20221101_204434,119,120,137,147
20221101_204434,113,120,141,147
20221101_204434,109,120,148,147
20221101_204434,113,120,132,146
20221101_204434,117,120,134,146
20221101_204434,112,120,134,146
20221101_204435,106,119,129,146
20221101_204435,117,119,135,145
20221101_204435,119,119,134,145
20221101_204435,114,119,146,145
20221101_204435,108,119,134,145
20221101_204435,111,119,133,144
20221101_204435,112,118,136,144
20221101_204435,105,118,130,144
20221101_204436,107,118,130,143
20221101_204436,104,118,130,143
20221101_204436,109,117,130,143
20221101_204436,107,117,131,143
20221101_204436,102,117,134,142
20221101_204436,115,117,137,142
20221101_204436,113,117,131,142
20221101_204437,115,116,134,142
20221101_204437,119,116,134,141
20221101_204437,109,116,134,141
20221101_204437,110,116,122,141
20221101_204437,113,116,120,140
20221101_204437,114,116,124,140
20221101_204437,105,115,139,140
20221101_204437,108,115,146,140
20221101_204438,118,115,134,140
20221101_204438,120,115,140,140
20221101_204438,111,115,146,140
20221101_204438,111,115,131,139
20221101_204438,114,115,133,139
20221101_204438,105,115,130,139
20221101_204438,111,115,136,139
20221101_204438,123,115,141,139
20221101_204439,114,115,147,139
20221101_204439,117,115,137,139
20221101_204439,111,115,150,139
20221101_204439,119,114,149,139
20221101_204439,117,114,144,139
20221101_204439,120,114,143,139
20221101_204439,118,114,148,139
20221101_204439,115,114,155,139
20221101_204440,114,114,140,139
20221101_204440,110,114,139,139
20221101_204440,105,114,130,139
20221101_204440,114,114,132,138
20221101_204440,99,113,131,138
20221101_204440,106,113,130,138
20221101_204440,100,113,141,137
20221101_204440,109,113,148,137
20221101_204441,106,113,135,137
20221101_204441,107,112,139,137
20221101_204441,114,112,134,137
20221101_204441,112,112,133,137
20221101_204441,111,112,146,137
20221101_204441,109,112,141,137
20221101_204441,115,112,141,137
20221101_204441,111,112,140,137
20221101_204442,117,112,136,137
20221101_204442,110,112,144,137
20221101_204442,114,112,153,137
20221101_204442,117,112,154,137
20221101_204442,119,112,159,137
20221101_204442,129,112,155,138
20221101_204442,123,112,146,138
20221101_204442,113,112,134,137
20221101_204442,117,112,138,137
20221101_204443,111,112,147,137
20221101_204443,113,112,151,137
20221101_204443,117,112,148,137
20221101_204443,113,112,140,137
20221101_204443,124,112,135,137
20221101_204443,116,112,145,137
20221101_204443,115,112,137,137
20221101_204444,108,112,138,138
20221101_204444,112,112,137,138
20221101_204444,119,112,136,138
20221101_204444,114,112,148,138
20221101_204444,122,112,139,138
20221101_204444,115,112,146,138
20221101_204444,118,113,130,138
20221101_204444,109,113,136,138
20221101_204444,112,113,139,138
20221101_204445,113,113,133,138
20221101_204445,112,113,129,138
20221101_204445,124,113,132,138
20221101_204445,117,113,127,138
20221101_204445,107,113,137,138
20221101_204445,107,113,131,138
20221101_204445,112,113,135,138
20221101_204445,114,113,132,138
20221101_204446,109,113,123,137
20221101_204446,109,112,132,137
20221101_204446,115,112,136,137
20221101_204446,108,112,130,137
20221101_204446,107,112,128,137
20221101_204446,114,112,128,137
20221101_204446,111,112,135,137
20221101_204446,105,112,128,137
20221101_204446,115,112,127,137
20221101_204447,104,112,133,137
20221101_204447,111,112,143,137
20221101_204447,114,112,145,137
20221101_204447,111,112,139,137
20221101_204447,115,112,137,137
20221101_204447,107,112,140,137
20221101_204447,113,112,147,137
20221101_204447,118,112,146,137
20221101_204448,110,112,141,137
20221101_204448,118,112,137,137
20221101_204448,110,112,130,137
20221101_204448,110,112,135,137
20221101_204448,106,112,140,137
20221101_204448,112,112,137,137
20221101_204448,108,112,138,137
20221101_204448,111,112,136,137
20221101_204449,117,112,139,138
20221101_204449,108,112,131,137
20221101_204449,108,112,138,138
20221101_204449,115,112,137,138
20221101_204449,106,112,134,138
20221101_204449,109,112,136,138
20221101_204449,110,112,132,138
20221101_204449,110,112,116,138
20221101_204449,102,112,135,138
20221101_204450,114,112,129,138
20221101_204450,110,112,128,137
20221101_204450,103,112,131,137
20221101_204450,110,112,124,137
20221101_204450,111,112,137,137
20221101_204450,107,112,144,137
20221101_204450,114,112,137,137
20221101_204450,112,112,138,137
20221101_204450,114,112,140,138
20221101_204451,113,112,137,137
20221101_204451,118,112,131,137
20221101_204451,112,112,140,137
20221101_204451,111,112,146,137
20221101_204451,115,112,136,137
20221101_204451,111,112,139,137
20221101_204451,114,112,134,137
20221101_204451,115,112,134,137
20221101_204451,111,112,136,137
20221101_204452,114,112,133,137
20221101_204452,115,112,129,137
20221101_204452,110,112,127,137
20221101_204452,98,111,127,136
20221101_204452,102,112,132,136
20221101_204452,100,111,130,136
20221101_204452,108,112,122,136
20221101_204452,112,112,131,136
20221101_204452,110,112,129,136
20221101_204453,105,112,128,136
20221101_204453,99,111,127,136
20221101_204453,109,111,135,136
20221101_204453,109,111,137,136
20221101_204453,108,111,132,136
20221101_204453,111,111,131,136
20221101_204453,102,111,126,135
20221101_204453,116,111,145,136
20221101_204454,115,111,125,135
20221101_204454,109,111,133,135
20221101_204454,104,111,134,135
20221101_204454,100,111,133,135
20221101_204454,112,111,120,134
20221101_204454,109,111,127,134
20221101_204454,102,111,133,134
20221101_204454,110,110,128,134
20221101_204454,104,110,137,134
20221101_204455,106,110,133,134
20221101_204455,106,110,137,134
20221101_204455,112,110,123,134
20221101_204455,109,110,127,133
20221101_204455,104,110,130,133
20221101_204455,108,110,126,133
20221101_204455,105,110,128,133
20221101_204455,105,110,127,133
20221101_204455,106,110,126,133
20221101_204456,110,110,129,133
20221101_204456,109,109,132,133
20221101_204456,107,109,132,132
20221101_204456,103,109,122,132
20221101_204456,111,109,129,132
20221101_204456,103,109,133,132
20221101_204456,105,109,127,132
20221101_204456,109,109,128,132
20221101_204457,100,109,126,132
20221101_204457,105,109,125,132
20221101_204457,108,109,130,132
